dong_code,year_month,home_pop,work_pop,living_pop,inflow_pop,total_demand_pop
47190340,202403,2320.1307661290325,122.87702956989247,2443.007795698925,9.586105012379129,2077.994542
47190340,202404,2349.8727777777776,144.87095833333333,2494.743736111111,9.885896183345508,2122.01506
47190340,202405,2377.3939784946238,161.63459677419354,2539.0285752688173,10.29093774420422,2159.71793
47190340,202406,2417.2073333333333,169.78269444444445,2586.990027777778,9.631126922906414,2200.386193
47190340,202407,2437.1711424731184,162.81139784946237,2599.982540322581,9.350872165684699,2211.38779
47190340,202408,2388.7440860215056,162.64544354838708,2551.3895295698926,9.261964536516855,2170.070395
47190340,202409,2439.9420972222224,160.20526388888888,2600.1473611111114,10.085791082034948,2211.638126
47190340,202410,2393.617231182796,154.47690860215053,2548.0941397849465,10.690581364244315,2167.483606
47190340,202411,2340.246402777778,142.4272638888889,2482.6736666666666,10.585513437443254,2111.860444
47190340,202412,2339.4421774193547,141.01923387096775,2480.4614112903223,10.319669264490988,2109.94015
47190360,202301,2030.8921774193548,203.00154569892473,2233.8937231182795,8.986769153479026,1900.15768
47190360,202302,2056.3890746268657,232.22777611940296,2288.616850746269,9.185377079183937,1946.70213
47190360,202303,1928.1890053763443,239.23366935483872,2167.422674731183,9.664089509827138,1843.758887
47190360,202304,1964.5817777777777,237.30788888888887,2201.8896666666665,9.604663113,1873.046916
47190360,202305,1979.6303633916552,247.39312247644682,2227.023485868102,9.609529396256262,1894.411392
47190360,202306,2021.6061388888888,251.60794444444446,2273.2140833333333,9.386328464454099,1933.63992
47190360,202307,2019.3097849462365,213.4081989247312,2232.7179838709676,9.128794708029197,1899.179605
47190360,202308,2006.9798924731183,226.62700268817204,2233.606895,9.185626485,1899.943705
47190360,202309,1918.9697361111112,219.2592361111111,2138.228972222222,10.461158479681005,1819.0638
47190360,202310,1909.726129032258,211.5581586021505,2121.2842876344084,9.694377279162556,1804.545801
47190360,202311,1892.1326944444445,216.82929166666665,2108.961986111111,9.770377314,1794.083245
47190360,202312,1843.8548387096773,182.28900537634408,2026.1438440860213,9.260385437907196,1723.611325
47190360,202401,1881.398306451613,206.27903225806452,2087.6773387096778,8.853514386989158,1775.853765
47190360,202402,1947.2311063218392,198.63341954022985,2145.864525862069,9.554583806085612,1825.418035
47190360,202403,1832.348494623656,203.62693548387097,2035.975430107527,9.576965431389448,1732.01566
47190360,202404,1848.661347222222,237.459,2086.120347222222,9.804382325141777,1774.672952
47190360,202405,1847.416196236559,221.62719086021505,2069.043387096774,9.713479569892472,1760.143901
47190360,202406,1857.3805694444445,224.96256944444443,2082.343138888889,9.519246699222283,1771.419555
47190360,202407,1806.7092473118278,221.88818548387096,2028.5974327956988,9.513865456959504,1725.734898
47190360,202408,1813.7251747311827,206.5140188172043,2020.239193548387,9.333006070564608,1718.603265
47190360,202409,1826.1460972222221,194.81966666666668,2020.965763888889,10.178816326530612,1719.347722
47190360,202410,1734.8873924731183,198.3653494623656,1933.252741935484,10.216860715825787,1644.79736
47190360,202411,1667.1622916666668,177.55725,1844.7195416666668,10.123192900681248,1569.530089
47190360,202412,1616.8662365591397,111.82913978494625,1728.6953763440858,9.575018130832085,1470.827323
47190510,202301,13508.675255376345,1565.6169220430108,15074.292177419356,26.189655995410213,12817.0768
47190510,202302,15161.951656716417,1841.4067014925372,17003.358358208956,25.739922557832617,14456.71559
47190510,202303,13622.630806451612,1757.4254704301077,15380.05627688172,26.40568284023669,13077.00869
47190510,202304,14379.796416666666,1922.875,16302.671416666666,27.389995946858814,13861.3792
47190510,202305,14656.237765814267,1820.460874831763,16476.69864064603,25.70031764,14009.04889
47190510,202306,14333.030194444445,1953.4874861111111,16286.517680555557,24.656699817475545,13847.23853
47190510,202307,14155.597056451614,1928.4247715053764,16084.02182795699,24.374718945176962,13675.07476
47190510,202308,13912.886451612903,1918.3324059139786,15831.218857526881,22.928470301624127,13459.9753
47190510,202309,12287.988222222222,1748.033847222222,14036.022069444443,21.263064227683817,11933.80822
47190510,202310,14198.417674731183,1961.0927822580645,16159.510456989248,22.734179658315487,13738.99402
47190510,202311,14485.278263888888,2090.2669166666665,16575.545180555553,22.47670026385224,14092.58491
47190510,202312,14565.914395161291,1907.876626344086,16473.791021505378,22.014568211821555,14006.02455
47190510,202401,17282.87295698925,2244.573145,19527.44610215054,20.933664536741215,16601.46924
47190510,202402,17461.006853448274,2117.047183908046,19578.05403735632,21.36117247565351,16644.55011
47190510,202403,16589.96301075269,2164.338991935484,18754.302002688175,22.12007908,15944.47471
47190510,202404,17020.26663,2307.8019305555554,19328.068555555554,22.830664671118274,16432.28287
47190510,202405,16581.479637096774,2309.8767338709677,18891.35637096774,21.43966630066358,16060.86887
47190510,202406,16727.261194444443,2293.3554305555554,19020.61663,21.398645693604312,16170.73393
47190510,202407,16105.302486559141,2452.909260752688,18558.21174731183,20.64032876566815,15777.57603
47190510,202408,16400.796532258064,2352.371586021505,18753.16811827957,19.881064925107477,15943.17506
47190510,202409,16126.772458333333,2167.32425,18294.096708333334,20.31311824876078,15553.02917
47190510,202410,16106.222809139785,2121.368494623656,18227.591303763442,24.866665016637793,15497.18261
47190510,202411,16168.336027777777,2164.8418472222224,18333.17788,21.94094476701777,15586.49234
47190510,202412,16465.73632,1990.3727688172044,18456.109086021504,20.722265859284892,15690.80106
47190535,202301,10058.738440860216,1677.660819892473,11736.399260752689,24.259849322493228,9979.578349
47190535,202302,9511.421149,2122.4734179104476,11633.894567164178,24.463821216914976,9892.479955
