dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190510,송정동,커피전문점,6396068000,266502833.33333334,899106,760174,0.16851295703230154,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6422801170056941,29.0,카페,29.0,220554068.96551725,509.88155956896554,0.030312800979306605,0.40998172987805137,0.30910320981148093,0.20448322049776113,0.0023506232959912593,0.1803,낮음,특징 약함
47190535,원평동,제과점/아이스크림,3201066000,133377750.0,284439,253151,0.019521002963921917,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.6563061543804034,6.0,카페,6.0,533511000.0,1693.6058678680556,0.015163214243178283,0.27322458157504403,0.2696908173673398,0.23567507930110418,0.005714926663116533,0.1385,낮음,특징 약함
47190535,원평동,커피전문점,11476156000,478173166.6666667,1387020,1181486,-0.2666045576986573,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.6799489848155589,59.0,카페,59.0,194511118.6440678,172.23110520692092,0.05440080899406361,0.27322458157504403,0.1940028853870802,0.28825328146492346,0.00207066021875021,0.1456,낮음,특징 약함
47190551,도량동,제과점/아이스크림,4095624000,170651000.0,334763,312222,0.5868150011147821,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.5751856266137624,1.0,카페,1.0,4095624000.0,18770.048421666666,0.01940489672459691,0.5277715774124002,0.41975538847878524,0.055274872132671696,0.044007827607560765,0.2138,낮음,특징 약함
47190551,도량동,커피전문점,2016290000,84012083.33333333,364446,325607,-0.21158294719961399,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.5946478858864616,16.0,카페,16.0,126018125.0,1173.1280263541666,0.009545419082210255,0.5277715774124002,0.20855758613891895,0.09855609454854083,0.0013343569568939084,0.1766,낮음,특징 약함
47190555,지산동,제과점/아이스크림,704804000,30643652.173913043,55017,47163,-0.4117092957746479,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.684007663599243,0.0,카페,0.5,1409608000.0,4550.772343583333,0.003326809231506565,0.04003166316134859,0.15561876647062814,0.2972791903632608,0.01513301520739482,0.0665,낮음,특징 약함
47190555,지산동,커피전문점,1111818000,46325750.0,80151,67932,0.253659248508632,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.6768929240365886,0.0,카페,0.5,2223636000.0,4550.772343583333,0.005256727865616507,0.04003166316134859,0.33162670160546204,0.2814570485899166,0.023883858757277724,0.0933,낮음,특징 약함
47190565,선주원남동,제과점/아이스크림,9946504000,414437666.6666667,768775,688753,0.0444981613604083,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6140634444130745,6.0,카페,6.0,1657750666.6666667,4948.272085416666,0.0471477319537074,0.8506588804343556,0.2762979497794028,0.14173346132514295,0.017800561844673567,0.2875,낮음,수요인구 높음
47190565,선주원남동,커피전문점,20765150000,865214583.3333334,1915374,1609068,0.30485541229752744,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6793287235537065,58.0,카페,58.0,358019827.5862069,511.89021573275863,0.09844598339282004,0.8506588804343556,0.3451694684716274,0.28687391099955123,0.0038283873866068433,0.3282,낮음,수요인구 높음
47190582,형곡1동,제과점/아이스크림,4326765000,180281875.0,377563,336125,-0.0016954412904381915,11821.535480114553,979.2764833886326,20.335813598403387,10051.355530291667,0.6033510455665473,3.0,카페,3.0,1442255000.0,3350.4518434305555,0.02050088684534658,0.2699636599903431,0.26407849532988054,0.11791065069521646,0.01548397216387915,0.1284,낮음,특징 약함
