dong_code_x,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,year_month,dong_code_y,store_count,amount_growth_24_vs_23,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason,rank
47190670,인동동,양식,3519572000,293297666.6666667,179409,150543,42706.992441079376,2893.6420865111463,22.22912199512004,14954.116090976315,0.690296044943468,202301,47190670,24,0,음식점,24,146648833.33333334,623.0881704573465,0.036637924162628316,1.0,0,0.3055158694852086,0.0433921494426922,0.3535,검토 가능,수요인구 높음,1
47190690,양포동,양식,2394659000,199554916.66666666,131963,110786,40731.0162041068,3991.390483349422,22.43747926670795,14262.586915217393,0.6599526187036799,202301,47190690,19,0,음식점,19,126034684.21052632,750.6624692219681,0.02491625548561815,0.9525792179962586,0,0.23747338037610985,0.03714437909509255,0.3263,낮음,수요인구 높음,2
47190565,선주원남동,양식,6332053000,527671083.3333333,243723,204941,35957.81516518449,2165.2975476968372,26.75088420022828,12593.260573074638,0.6817925134347775,202301,47190565,28,0,음식점,28,226144750.0,449.7593061812371,0.06594416423842639,0.8381071706282218,0,0.28644744110482184,0.06748590310413954,0.3199,낮음,수요인구 높음,3
47190680,진미동,양식,3449150000,287429166.6666667,96703,76730,29443.03247494437,9129.325876347228,27.704411437150924,10313.372689661675,0.786334482629615,202301,47190680,9,0,음식점,9,383238888.8888889,1145.9302988512973,0.03590412221387992,0.6817665994677247,0,0.5208736968668066,0.11509825406194871,0.29,낮음,수요인구 높음,4
47190645,상모사곡동,양식,1363028000,113585666.66666667,106421,93819,24534.15369322134,1594.9743460240372,19.475116479204427,8592.79632757123,0.6650660214404501,202301,47190645,13,0,음식점,13,104848307.6923077,660.9843328900946,0.014166591485884238,0.5637801435847332,0,0.24893974041329303,0.030723177123813537,0.205,낮음,특징 약함,5
47190551,도량동,양식,1815107000,151258916.66666666,104159,94160,22153.229162813044,905.5644230013382,22.0096099347617,7760.233089964993,0.6309328490187328,202301,47190551,15,0,음식점,15,121007133.33333333,517.3488726643329,0.018877284894026982,0.506688120313949,0,0.17239907574312177,0.03562062067535634,0.1831,낮음,특징 약함,6
47190510,송정동,양식,1819075000,151589583.33333334,95676,82305,15973.64199702973,1867.941650401577,24.32283136733083,5598.071548370604,0.6486075192721161,202301,47190510,9,0,음식점,9,202119444.44444445,622.007949818956,0.01891863171934625,0.35842049153560057,0,0.21203298355297193,0.06020427383349703,0.1463,낮음,특징 약함,7
47190253,고아읍,양식,1645022000,137085166.66666666,95204,81885,16707.4189539794,805.5256774975647,23.998507071676062,5854.796186014292,0.6332403128111184,202301,47190253,18,0,음식점,18,91390111.1111111,325.2664547785718,0.01710498782133845,0.3760250749768275,0,0.17757336221697947,0.02664424468613466,0.1423,낮음,특징 약함,8
47190535,원평동,양식,4277172000,356431000.0,194699,165802,11101.505809401811,1927.9489770082628,24.743394344819183,3892.95005159408,0.7093425664032512,202301,47190535,16,0,음식점,16,267323250.0,243.30937822463,0.044532166819351904,0.24149383446463216,0,0.34822603407743796,0.07996635086484728,0.1393,낮음,특징 약함,9
47190660,임오동,양식,920161000,76680083.33333333,44442,40492,12521.340162109356,973.9957238174876,21.235175044040044,4388.839609251486,0.761346799045996,202301,47190660,7,0,음식점,7,131451571.42857143,626.9770870359265,0.009551887733699437,0.2754988648175402,0,0.46484099394578404,0.03878613821576128,0.1393,낮음,특징 약함,10
