year_month,dong_code,dong,category,amount,count,customer,store_count
202401,47190583,형곡2동,한식,1772967000,45422,41496,11
202401,47190590,신평1동,기타음식점,5630433000,191975,160601,11
202401,47190590,신평1동,양식,31005000,2868,2071,4
202401,47190590,신평1동,일식,71585000,1050,1030,2
202401,47190590,신평1동,제과점/아이스크림,57684000,4273,3826,2
202401,47190590,신평1동,중식,62955000,2739,2315,3
202401,47190590,신평1동,커피전문점,129308000,15910,12963,4
202401,47190590,신평1동,패스트푸드,104424000,9420,7665,2
202401,47190590,신평1동,한식,1540429000,48013,42484,6
202401,47190600,신평2동,기타음식점,292509000,17826,14353,4
202401,47190600,신평2동,양식,11244000,262,168,2
202401,47190600,신평2동,일식,12291000,271,265,2
202401,47190600,신평2동,제과점/아이스크림,161000,75,55,1
202401,47190600,신평2동,커피전문점,5745000,389,363,2
202401,47190600,신평2동,한식,125327000,4345,3847,3
202401,47190610,비산동,기타음식점,5907622000,227075,194644,21
202401,47190610,비산동,양식,22387000,2138,1800,4
202401,47190610,비산동,일식,3979000,68,68,3
202401,47190610,비산동,제과점/아이스크림,58380000,4707,4313,1
202401,47190610,비산동,중식,30980000,1567,1350,4
202401,47190610,비산동,커피전문점,80441000,12423,11271,5
202401,47190610,비산동,패스트푸드,25300000,1834,1600,2
202401,47190610,비산동,한식,760656000,25947,23254,17
202401,47190630,광평동,기타음식점,9454880000,176779,151882,14
202401,47190630,광평동,양식,3612000,796,519,3
202401,47190630,광평동,중식,1744000,114,81,1
202401,47190630,광평동,커피전문점,21422000,4342,2808,3
202401,47190630,광평동,한식,83642000,2218,1988,8
202401,47190645,상모사곡동,기타음식점,10176643000,556813,445917,27
202401,47190645,상모사곡동,양식,115631000,7779,6911,13
202401,47190645,상모사곡동,일식,447000000,7455,6835,5
202401,47190645,상모사곡동,제과점/아이스크림,217612000,15486,14409,7
202401,47190645,상모사곡동,중식,255312000,9998,8586,8
202401,47190645,상모사곡동,커피전문점,309758000,41343,36254,13
202401,47190645,상모사곡동,패스트푸드,71139000,5242,4157,5
202401,47190645,상모사곡동,한식,3907858000,105445,94955,19
202401,47190660,임오동,기타음식점,11819875000,414001,357903,39
202401,47190660,임오동,양식,81921000,2895,2655,8
202401,47190660,임오동,일식,2469000,61,61,1
202401,47190660,임오동,제과점/아이스크림,69409000,5864,5511,3
202401,47190660,임오동,중식,76196000,4019,3380,7
202401,47190660,임오동,커피전문점,59778000,7411,6351,6
202401,47190660,임오동,패스트푸드,46724000,3889,3610,2
202401,47190660,임오동,한식,1105733000,41880,35287,17
202401,47190670,인동동,기타음식점,30070152000,1208852,1016796,52
202401,47190670,인동동,양식,315223000,13757,11589,23
202401,47190670,인동동,일식,120878000,1986,1719,9
202401,47190670,인동동,제과점/아이스크림,334009000,27957,25079,11
202401,47190670,인동동,중식,144130000,5952,5022,9
202401,47190670,인동동,커피전문점,415613000,64365,53951,18
202401,47190670,인동동,패스트푸드,307100000,29274,24954,9
202401,47190670,인동동,한식,5168157000,153077,130462,40
202401,47190680,진미동,기타음식점,16900876000,725945,544713,31
202401,47190680,진미동,양식,301821000,7191,5776,10
202401,47190680,진미동,일식,181087000,2729,2167,7
202401,47190680,진미동,제과점/아이스크림,187559000,13992,12439,5
202401,47190680,진미동,중식,375776000,13012,11129,7
202401,47190680,진미동,커피전문점,277327000,32962,26381,8
202401,47190680,진미동,패스트푸드,42474000,2640,2254,7
202401,47190680,진미동,한식,4029016000,112206,93879,34
202401,47190690,양포동,기타음식점,21535213000,1085605,821809,66
202401,47190690,양포동,양식,228473000,10485,8942,21
202401,47190690,양포동,일식,148064000,2996,2783,6
202401,47190690,양포동,제과점/아이스크림,245409000,23073,20955,10
202401,47190690,양포동,중식,218255000,10495,8972,10
202401,47190690,양포동,커피전문점,456719000,56725,49114,19
202401,47190690,양포동,패스트푸드,99439000,7970,7087,10
202401,47190690,양포동,한식,4619479000,140541,121697,36
202401,47190700,공단동,기타음식점,19824405000,304152,245691,37
202401,47190700,공단동,양식,26600000,2089,1833,6
202401,47190700,공단동,제과점/아이스크림,31214000,2644,2145,1
202401,47190700,공단동,중식,72238000,2898,2259,3
202401,47190700,공단동,커피전문점,73200000,12196,9800,4
202401,47190700,공단동,한식,708129000,29552,23230,28
202402,47190250,선산읍,기타음식점,16242170000,545531,486536,40
202402,47190250,선산읍,양식,46703000,3935,3384,7
202402,47190250,선산읍,일식,77666000,1050,929,4
202402,47190250,선산읍,제과점/아이스크림,210011000,15614,14637,6
202402,47190250,선산읍,중식,144687000,6445,6060,4
202402,47190250,선산읍,커피전문점,184179000,23111,19382,6
202402,47190250,선산읍,패스트푸드,95664000,6117,5604,3
202402,47190250,선산읍,한식,2629681000,81577,74288,23
202402,47190253,고아읍,기타음식점,20701888000,733069,620360,91
202402,47190253,고아읍,양식,118666000,7269,6135,19
202402,47190253,고아읍,일식,239531000,3838,3625,4
202402,47190253,고아읍,제과점/아이스크림,263842000,20509,19161,7
202402,47190253,고아읍,중식,364913000,14616,12871,11
202402,47190253,고아읍,커피전문점,538903000,48465,42315,20
202402,47190253,고아읍,패스트푸드,86799000,6918,6346,3
202402,47190253,고아읍,한식,3566289000,97136,89322,45
202402,47190256,산동읍,기타음식점,12102992000,413846,339028,57
202402,47190256,산동읍,양식,217296000,12234,9707,19
202402,47190256,산동읍,일식,45336000,1012,925,2
202402,47190256,산동읍,제과점/아이스크림,244364000,17003,14713,4
202402,47190256,산동읍,중식,210003000,8152,6759,7
202402,47190256,산동읍,커피전문점,376217000,45593,37727,15
202402,47190256,산동읍,패스트푸드,117387000,10206,9002,3
202402,47190256,산동읍,한식,3762278000,105395,85761,40
202402,47190310,무을면,기타음식점,293508000,5439,4513,10
202402,47190310,무을면,중식,19367000,726,692,2
202402,47190310,무을면,한식,69908000,1742,1609,5
202402,47190320,옥성면,기타음식점,3846104000,68742,52604,11
202402,47190320,옥성면,한식,1836113000,230703,135161,8
202402,47190330,도개면,기타음식점,5790068000,128519,95961,23
202402,47190330,도개면,양식,2349000,360,334,1
202402,47190330,도개면,중식,53999000,1841,1696,2
202402,47190330,도개면,커피전문점,18968000,2588,1890,2
202402,47190330,도개면,한식,2007339000,210273,111254,12
202402,47190340,해평면,기타음식점,2038422000,39484,34291,27
202402,47190340,해평면,양식,1686000,76,76,1
202402,47190340,해평면,중식,37918000,1277,1170,3
202402,47190340,해평면,커피전문점,12904000,869,729,3
202402,47190340,해평면,한식,559150000,15169,12863,18
202402,47190360,장천면,기타음식점,4160285000,75784,57968,28
202402,47190360,장천면,양식,3707000,88,55,3
202402,47190360,장천면,제과점/아이스크림,1764000,75,75,2
202402,47190360,장천면,중식,78226000,3312,2620,1
202402,47190360,장천면,커피전문점,8085000,589,441,3
202402,47190360,장천면,패스트푸드,2172000,103,103,1
202402,47190360,장천면,한식,390874000,10201,7301,12
202402,47190510,송정동,기타음식점,10993458000,428224,351140,16
202402,47190510,송정동,양식,151095000,7969,6635,7
202402,47190510,송정동,일식,289923000,3725,3341,5
202402,47190510,송정동,제과점/아이스크림,180722000,14542,12936,5
202402,47190510,송정동,중식,252954000,8887,7683,5
202402,47190510,송정동,커피전문점,258141000,35550,29946,5
202402,47190510,송정동,패스트푸드,193768000,14479,12859,7
202402,47190510,송정동,한식,3321625000,75951,66611,13
202402,47190535,원평동,기타음식점,33503213000,940285,788761,25
202402,47190535,원평동,양식,133954000,11062,9349,11
202402,47190535,원평동,일식,144754000,3911,3509,3
202402,47190535,원평동,제과점/아이스크림,165346000,13362,12151,4
202402,47190535,원평동,중식,209544000,11125,9584,6
202402,47190535,원평동,커피전문점,350783000,44889,38424,12
202402,47190535,원평동,패스트푸드,72041000,7780,6646,1
202402,47190535,원평동,한식,3499548000,131231,111466,16
202402,47190551,도량동,기타음식점,16662278000,559640,502447,36
202402,47190551,도량동,양식,147054000,8127,7507,15
202402,47190551,도량동,일식,12256000,356,323,2
202402,47190551,도량동,제과점/아이스크림,138614000,12422,11670,7
202402,47190551,도량동,중식,130829000,5592,5152,6
202402,47190551,도량동,커피전문점,71960000,13705,11822,10
202402,47190551,도량동,패스트푸드,249661000,23618,20248,8
202402,47190551,도량동,한식,1603306000,37242,34153,25
202402,47190555,지산동,기타음식점,4482037000,96323,85089,18
202402,47190555,지산동,양식,5197000,316,230,2
202402,47190555,지산동,일식,5905000,120,113,1
202402,47190555,지산동,제과점/아이스크림,35237000,2313,1941,1
202402,47190555,지산동,중식,2806000,137,104,1
202402,47190555,지산동,커피전문점,53311000,3918,3410,2
202402,47190555,지산동,한식,234810000,5505,4742,9
202402,47190565,선주원남동,기타음식점,26068135000,942034,800718,62
202402,47190565,선주원남동,양식,813962000,27166,22205,36
202402,47190565,선주원남동,일식,251097000,6556,5773,12
202402,47190565,선주원남동,제과점/아이스크림,430968000,30773,27541,11
202402,47190565,선주원남동,중식,311808000,13086,10966,12
202402,47190565,선주원남동,커피전문점,1094215000,88297,72082,30
202402,47190565,선주원남동,패스트푸드,71024000,5006,4275,5
202402,47190565,선주원남동,한식,8886895000,231775,205598,39
202402,47190582,형곡1동,기타음식점,16218354000,435268,352372,14
202402,47190582,형곡1동,양식,72905000,4715,3939,7
202402,47190582,형곡1동,일식,98381000,2282,2127,3
202402,47190582,형곡1동,제과점/아이스크림,183913000,15007,13344,5
202402,47190582,형곡1동,중식,20152000,994,823,2
202402,47190582,형곡1동,커피전문점,167049000,20593,17845,3
202402,47190582,형곡1동,패스트푸드,126203000,12442,10924,4
202402,47190582,형곡1동,한식,1135384000,38016,34675,11
202402,47190583,형곡2동,기타음식점,5817702000,274448,230874,14
202402,47190583,형곡2동,양식,37195000,2347,1919,6
202402,47190583,형곡2동,일식,72873000,1109,1002,3
202402,47190583,형곡2동,제과점/아이스크림,144512000,8935,8170,4
202402,47190583,형곡2동,중식,64084000,3033,2848,3
202402,47190583,형곡2동,커피전문점,138623000,14647,12713,6
202402,47190583,형곡2동,패스트푸드,31460000,3218,2932,2
202402,47190583,형곡2동,한식,1665428000,43501,39643,11
202402,47190590,신평1동,기타음식점,5549558000,178436,151554,11
202402,47190590,신평1동,양식,23456000,2222,1898,4
202402,47190590,신평1동,일식,108483000,1446,1268,2
202402,47190590,신평1동,제과점/아이스크림,59179000,4003,3716,2
202402,47190590,신평1동,중식,73854000,2968,2155,3
202402,47190590,신평1동,커피전문점,130526000,14751,12196,4
202402,47190590,신평1동,패스트푸드,100712000,8728,7256,2
202402,47190590,신평1동,한식,1457146000,44844,39349,6
202402,47190600,신평2동,기타음식점,278590000,17704,14227,4
202402,47190600,신평2동,양식,7048000,183,183,2
202402,47190600,신평2동,일식,24830000,370,309,2
202402,47190600,신평2동,제과점/아이스크림,60000,28,28,1
202402,47190600,신평2동,커피전문점,7808000,489,401,2
202402,47190600,신평2동,한식,108635000,3934,3476,3
202402,47190610,비산동,기타음식점,5780241000,214451,182411,23
202402,47190610,비산동,양식,22588000,2169,1708,4
202402,47190610,비산동,일식,21306000,191,171,3
202402,47190610,비산동,제과점/아이스크림,60283000,4853,4322,1
202402,47190610,비산동,중식,52585000,1639,1374,4
202402,47190610,비산동,커피전문점,83702000,12847,11607,5
202402,47190610,비산동,패스트푸드,23775000,1670,1473,2
202402,47190610,비산동,한식,719196000,23572,20849,20
202402,47190630,광평동,기타음식점,8924237000,175974,150626,15
202402,47190630,광평동,양식,4177000,970,566,3
202402,47190630,광평동,중식,1568000,116,116,1
202402,47190630,광평동,커피전문점,18385000,3487,2590,3
202402,47190630,광평동,한식,91043000,2150,1931,9
202402,47190645,상모사곡동,기타음식점,10129087000,537435,424124,27
202402,47190645,상모사곡동,양식,126496000,8164,6930,16
202402,47190645,상모사곡동,일식,467321000,7505,6899,6
202402,47190645,상모사곡동,제과점/아이스크림,225405000,14324,13475,10
202402,47190645,상모사곡동,중식,256426000,9241,8024,9
202402,47190645,상모사곡동,커피전문점,325840000,43063,37552,15
202402,47190645,상모사곡동,패스트푸드,76692000,5461,4370,5
202402,47190645,상모사곡동,한식,3756203000,98162,87795,20
202402,47190660,임오동,기타음식점,11372616000,388788,335249,40
202402,47190660,임오동,양식,74874000,2776,2589,9
202402,47190660,임오동,일식,1440000,42,42,1
202402,47190660,임오동,제과점/아이스크림,65218000,4981,4622,3
202402,47190660,임오동,중식,85735000,4176,3611,9
202402,47190660,임오동,커피전문점,82503000,9054,7882,7
202402,47190660,임오동,패스트푸드,45507000,3592,3326,2
202402,47190660,임오동,한식,1039753000,31470,27791,17
202402,47190670,인동동,기타음식점,29321372000,1137573,957607,53
202402,47190670,인동동,양식,315672000,13733,11437,24
202402,47190670,인동동,일식,126078000,2208,1845,9
202402,47190670,인동동,제과점/아이스크림,341341000,27407,24790,10
202402,47190670,인동동,중식,132391000,5578,4574,11
202402,47190670,인동동,커피전문점,416070000,64649,54431,21
202402,47190670,인동동,패스트푸드,309623000,27986,23839,10
202402,47190670,인동동,한식,4787894000,142725,121910,42
202402,47190680,진미동,기타음식점,17564199000,683328,519830,37
202402,47190680,진미동,양식,301096000,7194,5657,10
202402,47190680,진미동,일식,168117000,2426,2046,7
202402,47190680,진미동,제과점/아이스크림,173188000,12791,11543,5
202402,47190680,진미동,중식,359829000,12637,10776,8
202402,47190680,진미동,커피전문점,282684000,32728,26772,8
202402,47190680,진미동,패스트푸드,36355000,2355,1971,7
202402,47190680,진미동,한식,3831749000,106330,89770,34
202402,47190690,양포동,기타음식점,23207163000,1016523,779510,69
202402,47190690,양포동,양식,225261000,9706,8604,22
202402,47190690,양포동,일식,145165000,2739,2592,8
202402,47190690,양포동,제과점/아이스크림,258841000,22638,20923,11
202402,47190690,양포동,중식,205162000,9270,8083,12
202402,47190690,양포동,커피전문점,434614000,56816,49353,19
202402,47190690,양포동,패스트푸드,108154000,7843,6860,11
202402,47190690,양포동,한식,4550745000,132672,113553,37
202402,47190700,공단동,기타음식점,19481453000,291005,237045,35
202402,47190700,공단동,양식,22911000,1847,1607,6
202402,47190700,공단동,제과점/아이스크림,23205000,1834,1541,1
202402,47190700,공단동,중식,49073000,2016,1670,3
202402,47190700,공단동,커피전문점,68827000,11471,9472,4
202402,47190700,공단동,한식,618337000,26589,20572,31
202403,47190250,선산읍,기타음식점,17671070000,603046,538788,44
202403,47190250,선산읍,양식,53619000,4817,3941,7
202403,47190250,선산읍,일식,83484000,1291,1099,3
202403,47190250,선산읍,제과점/아이스크림,228632000,17832,16544,6
202403,47190250,선산읍,중식,153484000,6929,6397,4
202403,47190250,선산읍,커피전문점,172923000,24003,20985,6
202403,47190250,선산읍,패스트푸드,82567000,5456,5137,3
202403,47190250,선산읍,한식,3003961000,97402,89298,23
202403,47190253,고아읍,기타음식점,19621040000,779523,655528,93
202403,47190253,고아읍,양식,164013000,8570,7184,20
202403,47190253,고아읍,일식,249881000,3760,3553,4
202403,47190253,고아읍,제과점/아이스크림,293015000,24163,22475,8
202403,47190253,고아읍,중식,391736000,15403,13858,11
202403,47190253,고아읍,커피전문점,556719000,48863,43118,20
202403,47190253,고아읍,패스트푸드,82375000,7104,6255,3
202403,47190253,고아읍,한식,3819572000,109028,100422,49
202403,47190256,산동읍,기타음식점,14658585000,567303,441523,64
202403,47190256,산동읍,양식,246549000,14033,11377,21
202403,47190256,산동읍,일식,30620000,1085,937,2
202403,47190256,산동읍,제과점/아이스크림,303405000,23362,20611,8
202403,47190256,산동읍,중식,209586000,8877,7133,7
202403,47190256,산동읍,커피전문점,502188000,53289,44347,15
202403,47190256,산동읍,패스트푸드,97067000,8978,7469,3
202403,47190256,산동읍,한식,4434607000,131373,106524,46
202403,47190310,무을면,기타음식점,439141000,8248,6540,12
202403,47190310,무을면,중식,24340000,972,886,1
202403,47190310,무을면,한식,89055000,2612,2413,5
202403,47190320,옥성면,기타음식점,3695107000,70274,52146,12
202403,47190320,옥성면,한식,1823550000,228294,135851,8
202403,47190330,도개면,기타음식점,6554791000,141520,108286,23
202403,47190330,도개면,양식,2764000,449,402,2
202403,47190330,도개면,중식,59024000,2060,1882,2
202403,47190330,도개면,커피전문점,20990000,3268,2481,3
202403,47190330,도개면,한식,1868030000,187039,105401,12
202403,47190340,해평면,기타음식점,2660431000,55994,47591,22
202403,47190340,해평면,양식,3595000,228,129,3
202403,47190340,해평면,중식,60548000,1627,1440,3
202403,47190340,해평면,커피전문점,11724000,710,639,3
202403,47190340,해평면,한식,678321000,18635,16203,18
202403,47190360,장천면,기타음식점,4910247000,90830,69138,29
202403,47190360,장천면,양식,2981000,136,130,2
202403,47190360,장천면,제과점/아이스크림,919000,142,109,2
202403,47190360,장천면,중식,98788000,4224,3290,1
202403,47190360,장천면,커피전문점,10455000,488,417,2
202403,47190360,장천면,패스트푸드,4257000,176,110,1
202403,47190360,장천면,한식,541755000,14398,10340,12
202403,47190510,송정동,기타음식점,12010703000,486864,384695,17
202403,47190510,송정동,양식,140280000,8611,6903,8
202403,47190510,송정동,일식,303802000,4245,3789,6
202403,47190510,송정동,제과점/아이스크림,189976000,16094,14101,5
202403,47190510,송정동,중식,300783000,9886,8376,5
202403,47190510,송정동,커피전문점,279903000,38981,32778,5
202403,47190510,송정동,패스트푸드,193781000,15974,12750,7
202403,47190510,송정동,한식,3500113000,81439,71384,13
202403,47190535,원평동,기타음식점,34564915000,965646,813016,25
202403,47190535,원평동,양식,127820000,10878,9119,12
202403,47190535,원평동,일식,147830000,4181,3730,3
202403,47190535,원평동,제과점/아이스크림,149476000,14315,12572,4
202403,47190535,원평동,중식,208433000,10752,9229,6
202403,47190535,원평동,커피전문점,354508000,47657,40440,12
202403,47190535,원평동,패스트푸드,69024000,7422,6505,1
202403,47190535,원평동,한식,3646349000,140406,117435,15
202403,47190551,도량동,기타음식점,17007912000,605343,545294,37
202403,47190551,도량동,양식,150321000,8750,7956,17
202403,47190551,도량동,일식,24776000,553,553,1
202403,47190551,도량동,제과점/아이스크림,154746000,13850,13082,7
202403,47190551,도량동,중식,131622000,6272,5530,8
202403,47190551,도량동,커피전문점,69416000,13733,12054,11
202403,47190551,도량동,패스트푸드,246118000,24574,21108,8
202403,47190551,도량동,한식,1961365000,44558,40220,24
202403,47190555,지산동,기타음식점,4569255000,113009,96734,16
202403,47190555,지산동,양식,6416000,491,358,2
202403,47190555,지산동,일식,2226000,49,49,1
202403,47190555,지산동,제과점/아이스크림,33346000,2302,1921,1
202403,47190555,지산동,중식,3362000,170,170,1
202403,47190555,지산동,커피전문점,63680000,4442,3698,2
202403,47190555,지산동,한식,279692000,6910,6430,10
202403,47190565,선주원남동,기타음식점,27538348000,1101899,911727,64
202403,47190565,선주원남동,양식,793425000,29413,24725,40
202403,47190565,선주원남동,일식,261077000,7156,5926,11
202403,47190565,선주원남동,제과점/아이스크림,482128000,35454,30834,11
202403,47190565,선주원남동,중식,320118000,14048,12037,12
202403,47190565,선주원남동,커피전문점,1128781000,97346,80715,32
202403,47190565,선주원남동,패스트푸드,66857000,5597,4770,5
202403,47190565,선주원남동,한식,10419764000,294926,254915,41
202403,47190582,형곡1동,기타음식점,17451583000,442613,366655,14
202403,47190582,형곡1동,양식,67596000,5176,4354,7
202403,47190582,형곡1동,일식,110428000,2445,2298,3
202403,47190582,형곡1동,제과점/아이스크림,187294000,16526,14319,5
202403,47190582,형곡1동,중식,32591000,1075,922,2
202403,47190582,형곡1동,커피전문점,157540000,20355,17932,3
202403,47190582,형곡1동,패스트푸드,113761000,12334,10796,4
202403,47190582,형곡1동,한식,1185078000,39713,36374,11
202403,47190583,형곡2동,기타음식점,5448884000,293535,245705,14
202403,47190583,형곡2동,양식,33173000,2472,2196,9
202403,47190583,형곡2동,일식,85544000,1251,1099,3
202403,47190583,형곡2동,제과점/아이스크림,164717000,10906,9950,5
202403,47190583,형곡2동,중식,72693000,3464,3227,4
202403,47190583,형곡2동,커피전문점,142330000,15818,14101,7
202403,47190583,형곡2동,패스트푸드,35169000,3911,3537,2
202403,47190583,형곡2동,한식,1999208000,51715,47281,11
202403,47190590,신평1동,기타음식점,6168912000,203668,170197,10
202403,47190590,신평1동,양식,26611000,2735,2345,5
202403,47190590,신평1동,일식,127259000,1735,1465,2
202403,47190590,신평1동,제과점/아이스크림,64927000,4640,4326,4
202403,47190590,신평1동,중식,71206000,3321,2810,3
202403,47190590,신평1동,커피전문점,141604000,16659,13854,5
202403,47190590,신평1동,패스트푸드,103922000,9630,7670,2
202403,47190590,신평1동,한식,1580471000,50772,43502,7
202403,47190600,신평2동,기타음식점,278517000,18997,16040,4
202403,47190600,신평2동,양식,7115000,231,178,2
202403,47190600,신평2동,일식,20311000,391,350,2
202403,47190600,신평2동,제과점/아이스크림,456000,74,41,1
202403,47190600,신평2동,커피전문점,6958000,493,418,2
202403,47190600,신평2동,한식,115872000,4226,3678,3
202403,47190610,비산동,기타음식점,6101845000,288274,227945,22
202403,47190610,비산동,양식,25750000,2841,2384,5
202403,47190610,비산동,일식,4325000,61,61,2
202403,47190610,비산동,제과점/아이스크림,67655000,5864,5225,1
202403,47190610,비산동,중식,33888000,1665,1408,4
202403,47190610,비산동,커피전문점,101523000,15591,14272,6
202403,47190610,비산동,패스트푸드,32947000,2298,2051,2
202403,47190610,비산동,한식,909256000,32643,28601,18
202403,47190630,광평동,기타음식점,9297451000,185667,157657,15
202403,47190630,광평동,양식,4106000,937,572,3
202403,47190630,광평동,중식,2644000,189,163,1
202403,47190630,광평동,커피전문점,24832000,5047,3508,3
202403,47190630,광평동,한식,106519000,2482,2074,9
202403,47190645,상모사곡동,기타음식점,10634115000,641817,481761,27
202403,47190645,상모사곡동,양식,101358000,8122,6888,19
202403,47190645,상모사곡동,일식,543576000,9664,8693,6
202403,47190645,상모사곡동,제과점/아이스크림,254865000,17036,15985,11
202403,47190645,상모사곡동,중식,270726000,9725,8370,9
202403,47190645,상모사곡동,커피전문점,354158000,48513,42194,17
202403,47190645,상모사곡동,패스트푸드,85194000,6003,5179,7
202403,47190645,상모사곡동,한식,3931660000,105823,96212,22
202403,47190660,임오동,기타음식점,11695678000,413519,360486,42
202403,47190660,임오동,양식,82507000,3124,2953,10
