dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason,rank
47190670,인동동,제과점/아이스크림,8380946000,349206083.3333333,722171,648688,-0.04775882153847659,40866.7865658653,2841.442369447139,22.438382147107323,34740.13433791667,0.6110021781254477,5.0,카페,5.0,1676189200.0,6948.026867583334,0.039724401166609434,1.0,0.251893488219992,0.13492565215907984,0.01799877704180352,0.3179,낮음,수요인구 높음,1
47190690,양포동,제과점/아이스크림,7081985000,295082708.3333333,671733,599173,-0.013100602074998456,39993.653595109245,4081.2298336596323,22.810439389922948,33998.02712208333,0.5885621844250153,4.0,카페,4.0,1770496250.0,8499.506780520833,0.03356518050372785,0.9780562157422542,0.2610615225306426,0.08502238323482314,0.01901258275880709,0.3068,낮음,수요인구 높음,2
47190565,선주원남동,제과점/아이스크림,9946504000,414437666.6666667,768775,688753,0.0444981613604083,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6140634444130745,6.0,카페,6.0,1657750666.6666667,4948.272085416666,0.0471477319537074,0.8506588804343556,0.2762979497794028,0.14173346132514295,0.017800561844673567,0.2875,낮음,수요인구 높음,3
47190680,진미동,제과점/아이스크림,4526478000,188603250.0,348415,307770,-0.02367411094374222,28684.342816146924,8317.457238839264,27.629095692309605,24385.83575833333,0.6390628612770203,1.0,카페,1.0,4526478000.0,24385.83575833333,0.021447856335767054,0.6938279411344701,0.25826454410551714,0.1973285135950127,0.04863953062863774,0.2467,낮음,수요인구 높음,4
47190551,도량동,제과점/아이스크림,4095624000,170651000.0,334763,312222,0.5868150011147821,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.5751856266137624,1.0,카페,1.0,4095624000.0,18770.048421666666,0.01940489672459691,0.5277715774124002,0.41975538847878524,0.055274872132671696,0.044007827607560765,0.2138,낮음,특징 약함,5
47190645,상모사곡동,제과점/아이스크림,5191458000,216310750.0,358587,331846,-0.030035980641337286,24051.67057336895,1604.1845587222215,19.566057643169106,20446.854894583335,0.6177342122547739,5.0,카페,5.0,1038291600.0,4089.370978916667,0.024600959898078006,0.5773540079542673,0.2565816578935205,0.14989671293778975,0.011141344498394955,0.2081,낮음,특징 약함,6
47190256,산동읍,제과점/아이스크림,6176285000,257345208.33333334,485472,430576,0.617738769694121,12615.18330482625,1978.8944205945054,25.818657616310304,10726.778608916668,0.599745145802099,2.0,카페,2.0,3088142500.0,5363.389304458334,0.02927066653881909,0.2899356236147717,0.4279355597552915,0.10989165621324798,0.03317734882071147,0.1629,낮음,특징 약함,7
47190510,송정동,제과점/아이스크림,4585013000,191042208.33333334,375316,332333,-0.11697669041418592,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6127928434385367,2.0,카페,2.0,2292506500.0,7393.282613750001,0.021725408919333285,0.40998172987805137,0.23358349403718853,0.13890783031230713,0.02462422023219285,0.1627,낮음,특징 약함,8
47190660,임오동,제과점/아이스크림,1664920000,69371666.66666667,133333,123715,0.02235753841145596,12370.367510232674,1023.5414152434674,21.193990375181734,10517.991482666666,0.6970975037617461,1.0,카페,1.0,1664920000.0,10517.991482666666,0.007879344916537304,0.2837618800417761,0.27044115753798165,0.3263890832859285,0.017877632552753583,0.1496,낮음,특징 약함,9
47190253,고아읍,제과점/아이스크림,6096015000,254000625.0,511865,481259,0.026480139645945273,15446.03402678309,774.4095981631389,24.342840790544923,13132.780349583334,0.5503301850928474,5.0,카페,5.0,1219203000.0,2626.5560699166667,0.02889005415506815,0.3610800377836362,0.27153169681414835,0.0,0.013086151504775923,0.1431,낮음,특징 약함,10
