addr,lon,lat
경상북도 구미시 장천면 상장리 886-4 ,128.494714037346,36.1266133086545
경상북도 구미시 도량동 738-29 ,128.333017578632,36.1404484054664
경상북도 구미시 공단동 264-15 1층동 10호,128.383544360214,36.1012837512382
경상북도 구미시 원평동 55-2 ,128.325466079023,36.1311045093977
경상북도 구미시 송정동 28-9 ,128.340536886444,36.1172173722527
경상북도 구미시 송정동 456-7 ,128.349673395594,36.1162961768537
경상북도 구미시 사곡동 657-5 1층 ,128.361249955337,36.1008011147837
경상북도 구미시 형곡동 254-7 ,128.335811652762,36.1080187742897
경상북도 구미시 황상동 203-18 ,128.425306508915,36.1145197569144
경상북도 구미시 원평동 126-13 ,128.332046759102,36.1295755267001
경상북도 구미시 도량동 262-1 1층 ,128.324173085639,36.138556908111
경상북도 구미시 신평동 140-1 ,128.361552321309,36.1235288072801
경상북도 구미시 도량동 272-2 ,128.323752724591,36.1385383962549
경상북도 구미시 원평동 377-2 2층 ,128.333420376545,36.1286285532644
경상북도 구미시 진평동 458 ,128.418738973963,36.1038684850337
경상북도 구미시 진평동 98-5 1층 ,128.431424604422,36.0919514034272
경상북도 구미시 원평동 342-1 1층 ,128.336469650286,36.1280320741807
경상북도 구미시 형곡동 132-3 7층 ,128.332085316387,36.1152257887945
"경상북도 구미시 인의동 827-19 ,1층 ",128.425717115807,36.1109086347118
경상북도 구미시 원평동 1043-2 1층 ,128.344797694835,36.1247666649537
경상북도 구미시 오태동 739-8 ,128.348899924924,36.071620385109
경상북도 구미시 송정동 459-11 ,128.345779281268,36.1174992175603
경상북도 구미시 형곡동 136-1 ,128.331574072829,36.1147309791234
경상북도 구미시 형곡동 135-10 효성장미빌라6차 102호 ,128.330818104201,36.1142257296561
경상북도 구미시 봉곡동 163-3 1층 ,128.308482580234,36.1544290317976
경상북도 구미시 원평동 1037-20 ,128.342703367467,36.1255163897326
경상북도 구미시 임은동 665-5 ,128.36745340354,36.0887555745013
경상북도 구미시 송정동 36-2 ,128.343142390837,36.1208187856365
경상북도 구미시 고아읍 원호리 222 1층 1동 ,128.333369427509,36.1559773793098
경상북도 구미시 오태동 741-7 ,128.350354203048,36.0718188404182
경상북도 구미시 옥계동 624-12 ,128.416555827538,36.1397769829366
경상북도 구미시 구포동 675 1층 ,128.416863763864,36.1292850111786
경상북도 구미시 원평동 84-5 1층 ,128.328376369062,36.1282302500052
경상북도 구미시 선산읍 동부리 327-5 외9필지 1층 ,,
경상북도 구미시 선산읍 이문리 132-5 ,128.296689994755,36.2386470667517
경상북도 구미시 고아읍 송림리 365 ,128.355706750771,36.1677487195344
경상북도 구미시 고아읍 원호리 427-8 ,128.328988793077,36.1516071821826
경상북도 구미시 고아읍 원호리 434-4 ,128.329312269938,36.1513519940342
경상북도 구미시 고아읍 관심리 638-2 ,128.329834612821,36.2098621235005
경상북도 구미시 고아읍 원호리 444-2 ,128.33078996036,36.1504379575115
경상북도 구미시 도개면 궁기리 802-6 ,128.330895983343,36.2991731975877
경상북도 구미시 비산동 489 ,128.375085920229,36.1203767467979
경상북도 구미시 원평동 523-14 1층 ,128.339330765398,36.1268832414533
경상북도 구미시 송정동 454-1 1층동 103호,128.352455882981,36.1160642886661
경상북도 구미시 거의동 615-3 1층 ,128.411058116166,36.1374483128434
경상북도 구미시 임은동 325-5 외3필지 1층 ,,
경상북도 구미시 황상동 313-4 ,128.419314805432,36.1074703398192
경상북도 구미시 신평동 98-3 ,128.364448579196,36.1221439627012
경상북도 구미시 공단동 205-1 ,128.377318109231,36.1102560305751
경상북도 구미시 공단동 203 ,128.377676331116,36.1099358825248
경상북도 구미시 공단동 264-14 ,128.383501199272,36.1016783170996
경상북도 구미시 비산동 89-6 1층동 101호,128.382434409102,36.1224401016034
경상북도 구미시 황상동 320-4 1층 ,128.420444990425,36.1091679233224
경상북도 구미시 임은동 377-2 ,128.36959918,36.0888074827541
경상북도 구미시 원평동 123-17 ,128.330466409971,36.1289711266808
경상북도 구미시 남통동 290-8 ,128.315263470677,36.1113403123787
경상북도 구미시 인의동 364-4 1층 101-1호,128.42288453954,36.1093193770759
경상북도 구미시 송정동 35-5 ,128.342481200279,36.1195993869065
경상북도 구미시 원평동 357-1 외 1필지 ,,
경상북도 구미시 송정동 477-5 ,128.345647525443,36.1162346867254
경상북도 구미시 도량동 141 1층 ,128.321028697476,36.1436812688164
경상북도 구미시 신평동 168-9 ,128.363091473948,36.1209469352176
"경상북도 구미시 송정동 458-1 1,2층 ",128.346182603793,36.1174693633704
경상북도 구미시 사곡동 318-1 ,128.359044969244,36.0974593070007
경상북도 구미시 상모동 50-1 (31B 1L) ,128.357029795863,36.0899059813565
경상북도 구미시 오태동 758-1 대원가든타운2차 101호,128.352684231995,36.0697780526889
경상북도 구미시 형곡동 294 102호 ,128.332510037611,36.1068853214245
경상북도 구미시 원평동 1072 ,128.350609088493,36.1230904886623
경상북도 구미시 형곡동 256-5 ,128.336555900548,36.1079782120001
"경상북도 구미시 도량동 245-2 대하상가 1층 109,110호 ",128.323595220178,36.1392675366002
경상북도 구미시 신평동 352-21 1층 ,128.365064365911,36.1158573720961
경상북도 구미시 원평동 120-1 ,128.330403970147,36.1300365167049
경상북도 구미시 인의동 341-2 2층 ,128.425748129199,36.1103450586103
경상북도 구미시 원평동 1035-5 ,128.343174003228,36.1263380875766
경상북도 구미시 지산동 493-8 ,128.345227591022,36.1358522300523
"경상북도 구미시 송정동 39-1 ,1층 ",128.345160106083,36.1215558026522
경상북도 구미시 봉곡동 109-1 ,128.311765656714,36.1460165734115
경상북도 구미시 신평동 168-16 1층 ,128.363112474294,36.1206840147617
경상북도 구미시 옥계동 565-6 ,128.418734224712,36.1453498088086
경상북도 구미시 옥계동 909 현진에버빌엠파이어 상가동104호 ,128.425410220719,36.1396043284681
경상북도 구미시 비산동 477 1층 주1동 ,128.375798245335,36.1213084512576
경상북도 구미시 송정동 459-10 ,128.345927889088,36.1174863736693
경상북도 구미시 도량동 792-283 1층 ,128.324816022527,36.1387238971249
경상북도 구미시 원평동 1033-22 ,128.342004588357,36.126319025899
경상북도 구미시 옥계동 545 동화타운상가 2동 107호,128.414418590959,36.1468628534668
경상북도 구미시 고아읍 오로리 170 ,128.320588408142,36.2140933165014
경상북도 구미시 오태동 759-6 1층 109호,128.353651362192,36.0695647354332
경상북도 구미시 인의동 435-2 1층 ,128.423808381774,36.1086671545698
경상북도 구미시 옥계동 625-6 ,128.416146602416,36.1393780275911
경상북도 구미시 인의동 986 상가동 202호,128.434495760758,36.0982377370131
경상북도 구미시 공단동 262 낙동상가 202호 ,128.384991907749,36.1004935789356
경상북도 구미시 도량동 77 도량파크맨션상가  지하004호 ,128.324367333885,36.1475018019211
경상북도 구미시 형곡동 314-14 ,128.335101584598,36.1056565057394
"경상북도 구미시 형곡동 151-4 우공프라자 1층 29,30호",128.333385700573,36.1115383577009
경상북도 구미시 형곡동 364 104호 ,128.334348304427,36.1040391470611
경상북도 구미시 구평동 311-1 1층 ,128.450043766818,36.0916401875076
경상북도 구미시 원평동 319-8 ,128.336877844943,36.1285938843288
경상북도 구미시 도량동 27 ,128.323163964558,36.1486945144853
"경상북도 구미시 신평동 150-49 1층 103,105호 ",128.361960491114,36.1222158058467
경상북도 구미시 구평동 442-13 ,128.434594222689,36.0943884535759
경상북도 구미시 신평동 115-9 ,128.363493501295,36.1214388857831
경상북도 구미시 황상동 313-3 ,128.41926531088,36.107632679493
경상북도 구미시 상모동 76-1 신세계타운2단지 901동 105호,128.356130632487,36.0838138035345
경상북도 구미시 상모동 73-5 2동 ,128.355828913296,36.0856964616275
경상북도 구미시 선산읍 완전리 251-3 ,128.301817054798,36.2395283721972
"경상북도 구미시 선산읍 완전리 432-24 ,48 ",,
경상북도 구미시 고아읍 봉한리 911-101 ,128.351498816481,36.1834083866401
경상북도 구미시 고아읍 원호리 427-16 ,128.329085273821,36.1517672344851
경상북도 구미시 옥성면 주아리 161-1 ,128.277133547923,36.2960514511234
경상북도 구미시 산동읍 동곡리 550-1 ,128.439606556404,36.1678463823245
경상북도 구미시 장천면 상장리 890-1 ,128.494630677238,36.1255619304043
경상북도 구미시 해평면 낙성리 139-2 ,128.392910944281,36.1956923642157
경상북도 구미시 고아읍 오로리 471-11 ,128.309972544936,36.2251453000163
경상북도 구미시 고아읍 원호리 411-10 110호 ,128.32850736194,36.1528270766194
경상북도 구미시 고아읍 문성리 1500 1층 주1동 ,128.348269814086,36.1575386179693
경상북도 구미시 선산읍 이문리 132-3 ,128.295985925791,36.2393043196508
경상북도 구미시 장천면 묵어리 1113-1 ,128.493619024073,36.1366283188016
경상북도 구미시 형곡동 279-10 ,128.335074477629,36.1074930655291
경상북도 구미시 고아읍 원호리 430-1 1층 2동 ,128.329322187495,36.1542697634786
경상북도 구미시 형곡동 111-1 ,128.334775011187,36.115973622005
경상북도 구미시 비산동 19-13 1층 ,128.385374674606,36.1209917079351
경상북도 구미시 임은동 324-2 ,128.365202230144,36.0880724076315
경상북도 구미시 송정동 61-10 1층 ,128.349105128878,36.1202714653367
경상북도 구미시 송정동 489 ,128.34926511079,36.1149905199159
경상북도 구미시 송정동 464-2 ,128.339857602004,36.1153013983157
"경상북도 구미시 신동 56-3 1층,2층 ",128.473796438851,36.0973553835287
경상북도 구미시 인의동 346-7 ,128.423153431597,36.1098013520536
경상북도 구미시 송정동 458-11 1층 ,128.347104284963,36.1171610845714
경상북도 구미시 형곡동 321 형곡중앙시장 1층9호 ,128.336588987869,36.1063328080042
경상북도 구미시 송정동 61 3층 8호 ,128.349279888962,36.1204171033202
경상북도 구미시 원평동 1065-12 ,128.348522381041,36.122520060739
경상북도 구미시 신평동 124-4 ,128.363179491421,36.1223116966931
경상북도 구미시 비산동 481 1층 ,128.375905157532,36.1208283597088
경상북도 구미시 형곡동 186-6 수산빌딩 201호 ,128.339530636533,36.1083049012999
경상북도 구미시 원평동 1077 ,128.354663343565,36.1219004376703
경상북도 구미시 도량동 792-304 1층 ,128.323764045953,36.1408058068247
"경상북도 구미시 원평동 1028-2 번지 175,176,195,196,197,198호 ",,
경상북도 구미시 송정동 183 ,128.350580824764,36.1190869589684
경상북도 구미시 진평동 1038-7 ,128.421880839471,36.1028192628339
경상북도 구미시 임수동 92-9 공구상가 21호 ,128.402990510119,36.1095515990975
경상북도 구미시 진평동 1023-1 외2필지시네마월드113호 ,,
경상북도 구미시 송정동 479 ,128.344697541096,36.11689543747
경상북도 구미시 형곡동 321 중앙시장상가 1층 6호 ,128.336588987869,36.1063328080042
경상북도 구미시 형곡동 136-1 외1필지 홍익빌라 2차 상가6호 ,,
경상북도 구미시 형곡동 146-2 ,128.335789719837,36.1126908978582
경상북도 구미시 형곡동 112-1 1층 104호 ,128.33505349463,36.1155632027195
경상북도 구미시 송정동 480-1 ,128.346001960918,36.1165684515717
경상북도 구미시 인의동 844-2 ,128.423697826004,36.1023755025163
경상북도 구미시 형곡동 254-16 ,128.335805920099,36.1088147268007
경상북도 구미시 임은동 325-26 ,128.364368412529,36.0874666957643
경상북도 구미시 봉곡동 305-7 101호 ,128.309249085788,36.1494172601621
경상북도 구미시 원평동 1032-33 ,128.341644957182,36.1259688173611
경상북도 구미시 형곡동 263-11 ,128.336311146772,36.1073491518465
경상북도 구미시 황상동 307-25 ,128.420479916242,36.1079993716598
경상북도 구미시 송정동 473-8 1층 ,128.344007481466,36.1160537678328
경상북도 구미시 형곡동 261 ,128.336853969289,36.1087517604134
경상북도 구미시 옥계동 622-8 1층 ,128.417344084798,36.1389823225664
경상북도 구미시 신평동 92-9 ,128.364859954186,36.1227323136814
경상북도 구미시 상모동 76-1 신세계타운2단지 901동 106호,128.356130632487,36.0838138035345
경상북도 구미시 원평동 120-16 1층 가동 ,128.330585189462,36.1309141957794
경상북도 구미시 임은동 409-2 ,128.370335821218,36.0880973417784
경상북도 구미시 진평동 80-10 ,128.428516553967,36.0949441715528
"경상북도 구미시 송정동 64 123,124호 ",,
경상북도 구미시 신평동 115-3 ,128.36317507141,36.1214779249996
"경상북도 구미시 원평동 1028-2 107,127,128.129호 ",,
경상북도 구미시 송정동 456-6 1층 ,128.349520785404,36.1163475491083
경상북도 구미시 진평동 35-1 (66B 1L) ,128.42524954126,36.0965422219003
"경상북도 구미시 공단동 264-18 40,41,52,53호 ",,
"경상북도 구미시 공단동 264-18 38,39호 ",,
경상북도 구미시 송정동 455 지하1층 상가동 B104호,128.350202144627,36.1163856485032
경상북도 구미시 옥계동 631-7 ,128.416892119257,36.138918644721
경상북도 구미시 형곡동 263-9 1층 ,128.336312885566,36.1071240271588
경상북도 구미시 신평동 168-10 1층 ,128.36325800703,36.120936388969
경상북도 구미시 형곡동 193-2 ,128.338358193947,36.107299625594
경상북도 구미시 원평동 77-60 ,128.326770856215,36.1289058788681
경상북도 구미시 원평동 370-13 ,128.33515270248,36.1280199087461
경상북도 구미시 상모동 19-7 (6B 1-2L) ,128.354411782058,36.0895229709484
경상북도 구미시 인의동 821-2 C동 112호,128.425972680616,36.1140856834732
경상북도 구미시 임은동 806-11 ,128.359146974699,36.0916934589757
경상북도 구미시 진평동 17-6 102호(지번확정) ,128.424507904855,36.0983114961465
경상북도 구미시 진평동 16-3 49B 5-3L ,,
경상북도 구미시 원평동 77-60 청산빌라 102호,128.326770856215,36.1289058788681
경상북도 구미시 인의동 821-2 외 3필지 D동 105호,,
경상북도 구미시 황상동 66-1 1층 ,128.435958261866,36.1143995644388
경상북도 구미시 송정동 221-1 외 6필지 ,,
경상북도 구미시 사곡동 485-9 외4필지 ,,
경상북도 구미시 황상동 313-6 ,128.419165434568,36.1072723284556
경상북도 구미시 공단동 205-1 1층 ,128.377318109231,36.1102560305751
경상북도 구미시 인의동 683-1 ,128.424823289157,36.1010192543217
경상북도 구미시 공단동 107 A동 60호,128.371534256944,36.1207777433437
경상북도 구미시 선산읍 이문리 73 ,128.294547842703,36.239904633074
경상북도 구미시 선산읍 이문리 93-8 ,128.296340071199,36.240454015668
경상북도 구미시 선산읍 완전리 53-3 ,128.298379643396,36.2436281025519
경상북도 구미시 선산읍 완전리 73-1 ,128.299288668191,36.2425156133078
경상북도 구미시 고아읍 봉한리 911-150 ,128.350041921994,36.181623830104
경상북도 구미시 고아읍 원호리 491-40 ,128.325592845681,36.1576738807166
경상북도 구미시 고아읍 오로리 460-1 에덴상가 203호 ,128.311816768722,36.2250063241422
경상북도 구미시 도량동 707-8 101호 ,128.331221722123,36.1469133179026
경상북도 구미시 무을면 무수리 952-2 ,128.194484661203,36.2610085702159
경상북도 구미시 도개면 궁기리 776-5 ,128.32956875511,36.3012364719307
경상북도 구미시 산동읍 적림리 64-6 1층 ,128.437040347543,36.1695020276806
경상북도 구미시 산동읍 인덕리 587-1 1층 ,128.455062266262,36.1650033775962
경상북도 구미시 선산읍 동부리 532-1 1층 ,128.301032111603,36.2430490538592
경상북도 구미시 선산읍 완전리 38-4 1층 ,128.299869461752,36.2425490429833
경상북도 구미시 선산읍 완전리 160-6 외 1필지 1층 ,,
경상북도 구미시 도개면 신림리 708 ,128.348062101942,36.2721922238859
경상북도 구미시 선산읍 동부리 21-12 ,128.30533394265,36.2395810605695
경상북도 구미시 선산읍 교리 9-5 ,128.314102821719,36.2628112763837
경상북도 구미시 고아읍 원호리 439-3 ,128.329861165986,36.1509044321233
경상북도 구미시 산동읍 적림리 524-7 ,128.438663427567,36.1693397947882
경상북도 구미시 고아읍 오로리 459-2 ,128.311774960393,36.2237016787443
경상북도 구미시 송정동 470-1 ,128.342413331468,36.1159130435988
경상북도 구미시 형곡동 285-10 ,128.334330958693,36.1076618429995
경상북도 구미시 신평동 150-31 ,128.362015542663,36.1233450253245
경상북도 구미시 공단동 264-15 ,128.383544360214,36.1012837512382
경상북도 구미시 인의동 558-12 1층 ,128.420708746775,36.105388781034
경상북도 구미시 옥계동 553-4 ,128.417423633514,36.1478061227639
경상북도 구미시 원평동 1052-6 ,128.348012596218,36.124477394797
경상북도 구미시 원평동 125-7 ,128.331215472238,36.1302691849401
경상북도 구미시 남통동 270-6 ,128.314701683589,36.1114498405755
경상북도 구미시 도량동 366-9 1층 ,128.324122300027,36.1346621149909
경상북도 구미시 임수동 372 ,128.399200950483,36.1129075915155
경상북도 구미시 송정동 455-1 상가동 ,128.35098186172,36.1162396133483
경상북도 구미시 송정동 480 ,128.346145187054,36.1168975602703
경상북도 구미시 형곡동 118-5 1층 ,128.33263168437,36.1158073457749
경상북도 구미시 원평동 345-3 ,128.336434526495,36.127676966735
경상북도 구미시 송정동 80-5 ,128.350609390471,36.1180118485676
경상북도 구미시 신평동 96-1 외 1필지 2층 ,,
경상북도 구미시 임수동 494-4 1층 ,128.402057181989,36.1078188319895
경상북도 구미시 인의동 346-1 1층 ,128.423300341997,36.1100837333533
경상북도 구미시 형곡동 304-7 1층 ,128.334548115835,36.1062142620409
경상북도 구미시 원평동 1023-2 1층 ,128.341281224844,36.1270812018807
경상북도 구미시 송정동 463-1 ,128.339704195144,36.1159925767705
경상북도 구미시 사곡동 655-5 1층 ,128.358879382773,36.1012809401304
경상북도 구미시 비산동 76-15 ,128.379858561098,36.1227960156093
경상북도 구미시 인의동 559-13 ,128.42148622092,36.1050702893121
경상북도 구미시 형곡동 186-11 ,128.339501143468,36.1091250896336
경상북도 구미시 원평동 1023-12 1층 ,128.341486952334,36.1273232865584
경상북도 구미시 송정동 459-8 ,128.3455568606,36.1176774385529
경상북도 구미시 황상동 313-5 2호 ,128.419105393144,36.1074163198043
경상북도 구미시 형곡동 256-7 ,128.336306889418,36.1078582544689
경상북도 구미시 원평동 421-7 ,128.331302468071,36.1251206374605
경상북도 구미시 송정동 462-7 ,128.341149026421,36.1165615187312
경상북도 구미시 오태동 741-6 1층 ,128.350508855863,36.0719568653735
경상북도 구미시 신평동 124-4 1층 ,128.363179491421,36.1223116966931
경상북도 구미시 상모동 73-5 1동 ,128.355828913296,36.0856964616275
경상북도 구미시 인의동 682-7 1층 ,128.425760157523,36.1004611206443
경상북도 구미시 임수동 269-1 ,128.402659787162,36.1168880859084
경상북도 구미시 송정동 479-4 ,128.345166916572,36.1169355846443
경상북도 구미시 도량동 277-1 ,128.323676650924,36.1369263783033
경상북도 구미시 사곡동 396-1 ,128.351228923029,36.1062731940085
경상북도 구미시 인의동 563-4 ,128.423212785369,36.1050465452538
경상북도 구미시 원평동 421-5 ,128.331063384763,36.1251375327505
경상북도 구미시 옥계동 625-3 ,128.416219850074,36.1397817679056
경상북도 구미시 진평동 21-3 (지번확정) ,128.428452438777,36.0959964680716
경상북도 구미시 인의동 341-5 2층 ,128.425301619253,36.1100705710416
경상북도 구미시 고아읍 원호리 439 ,128.329625956397,36.1514976491631
경상북도 구미시 원평동 156-17 1층 ,128.333038290752,36.1301082419915
경상북도 구미시 선기동 350-2 ,128.308097467337,36.1394839653763
경상북도 구미시 신평동 168-13 ,128.363088289198,36.1207755751879
경상북도 구미시 송정동 478-1 ,128.34513750104,36.1164417299545
경상북도 구미시 도량동 112 한빛타운 상가B동 203호,128.32200875368,36.1425306928754
경상북도 구미시 황상동 55-1 1층 ,128.437897474816,36.1149420299818
경상북도 구미시 구평동 426-2 1층 ,128.436343809022,36.0956123148987
경상북도 구미시 장천면 상림리 669-52 1동 1층 ,128.486418816446,37.0580916106355
경상북도 구미시 인의동 688-7 (지번확정) ,128.426319032556,36.0997492417306
경상북도 구미시 옥계동 549-7 ,128.417252918888,36.1482908771849
경상북도 구미시 신평동 93-6 1층 ,128.364767676134,36.1231827620119
경상북도 구미시 원평동 1077-12 ,128.354813267745,36.1217763673852
경상북도 구미시 원평동 397-2 1층 ,128.330199833077,36.1270831360047
경상북도 구미시 원평동 1064-1 ,128.350305336098,36.1224697851521
경상북도 구미시 상모동 73-4 2동 ,128.355799053344,36.0859682237427
경상북도 구미시 송정동 471-8 ,128.344309371688,36.1168628478126
경상북도 구미시 진평동 11-5 1층 ,128.426472384769,36.0979316334066
경상북도 구미시 임수동 92-9 구미공구상가 지하1층 28호 ,128.402990510119,36.1095515990975
경상북도 구미시 신평동 168-34 ,128.363283984112,36.1210769410194
경상북도 구미시 옥계동 624-1 ,128.416578320374,36.1398910700153
경상북도 구미시 황상동 305-65 (대장분리) ,128.420129250316,36.1082170075761
경상북도 구미시 상모동 61-8 ,128.356757356021,36.0888477012814
경상북도 구미시 진평동 27-8 1층 1동 ,128.42622469556,36.0962563122126
경상북도 구미시 옥계동 625-5 ,128.416172490209,36.1395141522532
경상북도 구미시 남통동 253 ,128.316310990853,36.112932661661
경상북도 구미시 진평동 26-5 청솔하이츠 ,128.425481932406,36.0971751163745
경상북도 구미시 공단동 262 낙동상가 지하 102호 ,128.384991907749,36.1004935789356
경상북도 구미시 인의동 360-3 ,128.424364802155,36.1090513604611
경상북도 구미시 진평동 29-5 1층(지번확정) ,128.427602748083,36.0953056045632
경상북도 구미시 상모동 29-1 (지번 확정) ,128.35471402775,36.0892274035773
경상북도 구미시 옥계동 624-6 ,128.416678305801,36.1394214807779
경상북도 구미시 형곡동 162-1 ,128.332812317647,36.1106316116329
경상북도 구미시 광평동 168-8 ,128.355967175814,36.1150203623133
경상북도 구미시 형곡동 321 중앙시장 1층 13호 ,128.336588987869,36.1063328080042
경상북도 구미시 인의동 656-4 1층 ,128.429019699849,36.1007659757844
경상북도 구미시 사곡동 484-12 107호 ,128.35866918551,36.0976119870874
경상북도 구미시 원평동 1071-2 ,128.350414804133,36.1236859887157
경상북도 구미시 황상동 201 ,128.42520278337,36.1167014566271
경상북도 구미시 원평동 1037-68 ,128.34325021179,36.1246438130629
"경상북도 구미시 선산읍 노상리 122-1 ,123,368-5 ",,
경상북도 구미시 선산읍 동부리 451-16 ,128.302986156039,36.2429722749795
경상북도 구미시 선산읍 완전리 62 ,128.298428642692,36.242730138451
경상북도 구미시 선산읍 동부리 490-4 ,128.303664180914,36.2433941838776
경상북도 구미시 선산읍 동부리 388-3 ,128.3021253314,36.2411936334611
경상북도 구미시 선산읍 이문리 137-32 ,128.295546284633,36.2382443093414
경상북도 구미시 고아읍 오로리 60-18 ,128.325143288508,36.2162198134764
경상북도 구미시 고아읍 괴평리 377 ,128.367263269332,36.169160653818
경상북도 구미시 도량동 614-10 ,128.333239920943,36.1389602243402
경상북도 구미시 고아읍 원호리 412-2 ,128.328632165722,36.1531708270432
경상북도 구미시 옥성면 덕촌리 321-3 ,128.253427153106,36.2638017021859
경상북도 구미시 장천면 상장리 919-51 ,128.493054694971,36.1260746811675
경상북도 구미시 장천면 상장리 812-2 1층 ,128.495655618174,36.1268119650378
경상북도 구미시 선산읍 동부리 456 1층 ,128.302464089966,36.2428380157795
"경상북도 구미시 선산읍 동부리 410-15 ,410-16 ",,
경상북도 구미시 선산읍 이문리 44-18 ,128.295919284613,36.2403683721877
경상북도 구미시 해평면 일선리 9-1 외 1필지 ,,
경상북도 구미시 선산읍 동부리 539-1 ,128.300125407855,36.2428431826251
경상북도 구미시 선산읍 동부리 434 ,128.303947285975,36.2418869379944
경상북도 구미시 선산읍 완전리 12-3 1층 1동 ,128.301252717469,36.242096866731
경상북도 구미시 선산읍 완전리 97 외 1필지 1층 ,,
경상북도 구미시 선산읍 동부리 309-4 ,128.302376995049,36.2393252907973
경상북도 구미시 해평면 월호리 476-14 ,128.391400607659,36.1974811810399
경상북도 구미시 장천면 신장리 969 ,128.471668136224,36.116236077765
경상북도 구미시 도개면 궁기리 802-10 ,128.331438938813,36.2994765944692
경상북도 구미시 고아읍 원호리 427-11 ,128.32879243291,36.1523038674291
경상북도 구미시 무을면 무수리 948-4 ,128.195093402308,36.2612557978325
경상북도 구미시 선산읍 완전리 256-8 1층 ,128.301260016498,36.2393765555926
경상북도 구미시 도개면 궁기리 750-19 ,128.330100472477,36.3006087873541
경상북도 구미시 선산읍 완전리 48-10 1층 ,128.29814437033,36.2437765485387
경상북도 구미시 선산읍 동부리 498-2 ,128.304131065371,36.2430926239882
경상북도 구미시 선산읍 이문리 107-5 ,128.298005618429,36.2404919143032
경상북도 구미시 장천면 상장리 875-3 ,128.494463279493,36.1275299037099
경상북도 구미시 도개면 신림리 690-2 ,128.350428851668,36.2751041505898
경상북도 구미시 옥계동 555-5 1층 ,128.416890928771,36.1471913708716
경상북도 구미시 구평동 427-14 ,128.438587101733,36.0951973719674
경상북도 구미시 옥계동 621-5 ,128.417593796891,36.1404008961838
경상북도 구미시 옥성면 대원리 86-6 외6필지 선산휴게소하지점 ,,
경상북도 구미시 옥성면 대원리 86-6 외6필지 선산휴게소 하지점 ,,
경상북도 구미시 옥성면 대원리 31-3 ,128.24743728487,36.2789156956757
경상북도 구미시 옥성면 대원리 1-1 외5필지 선산휴게소 상지점 ,,
경상북도 구미시 도개면 궁기리 747-2 ,128.330714165005,36.2998333061489
경상북도 구미시 남통동 362-1 ,128.321997756869,36.130631717757
경상북도 구미시 봉곡동 161-7 ,128.306339002621,36.1545156082428
경상북도 구미시 형곡동 321 중앙시장 1층 5호 ,128.336588987869,36.1063328080042
경상북도 구미시 공단동 252 ,128.38497999328,36.1026930323186
경상북도 구미시 형곡동 310-10 ,128.334561378922,36.1046810906111
경상북도 구미시 형곡동 256-10 1층 ,128.336304233306,36.1082586614722
경상북도 구미시 원평동 78-1 ,128.325796186247,36.1290156175324
경상북도 구미시 신평동 13-1 ,128.360675993731,36.1240073572853
경상북도 구미시 도량동 267-1 ,128.324343615042,36.1379289109779
경상북도 구미시 사곡동 686-2 가동 101호,128.359476806282,36.0983689753659
경상북도 구미시 광평동 245 1필지 ,,
경상북도 구미시 구평동 428-6 ,128.439650040334,36.0950710613542
경상북도 구미시 인의동 843-1 ,128.42326192253,36.1026798581033
경상북도 구미시 구포동 528 ,128.417673068805,36.1284250378968
경상북도 구미시 황상동 205-12 ,128.425038421893,36.1137213908441
경상북도 구미시 옥계동 623-3 ,128.417188088138,36.1397038097429
경상북도 구미시 상모동 73-3 (지번확정) ,128.355880215294,36.0861624929018
경상북도 구미시 형곡동 304-2 ,128.33438826372,36.1069989552255
경상북도 구미시 원평동 189-13 1층 ,128.334569786633,36.1322990661318
경상북도 구미시 형곡동 159-5 1층 ,128.332135609872,36.1107734992284
경상북도 구미시 임은동 803-4 (04.11.1 행정구역개편) ,128.359045202104,36.0879880363004
경상북도 구미시 형곡동 129-9 ,128.329576024085,36.1162229356639
경상북도 구미시 진평동 99-1 ,128.430268973973,36.0924814637648
경상북도 구미시 고아읍 원호리 444-6 ,128.330941420156,36.1504914236069
경상북도 구미시 봉곡동 171-4 1층 ,128.314714447883,36.1550185058355
경상북도 구미시 인의동 699-9 (지번확정) ,128.427275885484,36.0986276505307
경상북도 구미시 원평동 320-7 ,128.336969644855,36.1286818019982
경상북도 구미시 상모동 49-5 B동 ,128.356573573714,36.0896982978131
경상북도 구미시 선산읍 완전리 429-10 ,128.300222231492,36.2407706198053
경상북도 구미시 진평동 29-2 (지번확정) ,128.427984235869,36.095623573711
경상북도 구미시 봉곡동 441-3 나동 1층 ,128.310157583833,36.143081504453
경상북도 구미시 봉곡동 297-5 ,128.316958676336,36.1515418539257
경상북도 구미시 형곡동 101-4 청일한양아파트상가 4호 ,128.336877146485,36.1194352496758
경상북도 구미시 신동 656 ,128.460988860145,36.0943782197387
경상북도 구미시 형곡동 278-9 ,128.335575040771,36.1069716720507
경상북도 구미시 옥계동 621-3 ,128.417631756079,36.1406150053623
경상북도 구미시 형곡동 691-1 ,128.329416594916,36.106547608771
경상북도 구미시 원평동 1060-19 1층 ,128.347615989298,36.1227514017298
경상북도 구미시 형곡동 256-11 ,128.33630305766,36.1084383622858
경상북도 구미시 공단동 264-15 1.2호 ,128.383544360214,36.1012837512382
경상북도 구미시 고아읍 원호리 426-17 ,128.328741604869,36.151517288714
