dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190535,원평동,양식,5969341000,248722541.66666666,331402,281416,-0.6043720009389382,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.6908893357777272,8.0,음식점,8.0,746167625.0,1270.2044009010417,0.028289410164794495,0.27322458157504403,0.10465428189315942,0.3125830243106318,0.008000996497595345,0.1264,낮음,특징 약함
47190535,원평동,일식,5046874000,210286416.66666666,143034,124048,-0.4225324378186583,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.715811222215247,15.0,음식점,15.0,336458266.6666667,677.4423471472222,0.023915392925457527,0.27322458157504403,0.15275575333421776,0.36800566023442766,0.003596599479682062,0.1369,낮음,특징 약함
47190535,원평동,제과점/아이스크림,3201066000,133377750.0,284439,253151,0.019521002963921917,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.6563061543804034,6.0,카페,6.0,533511000.0,1693.6058678680556,0.015163214243178283,0.27322458157504403,0.2696908173673398,0.23567507930110418,0.005714926663116533,0.1385,낮음,특징 약함
47190535,원평동,중식,5639771000,234990458.33333334,293413,248757,-0.0390716922246731,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.6962165326206797,11.0,음식점,11.0,512706454.54545456,923.7850188371212,0.026726704006668205,0.27322458157504403,0.2541914683483115,0.32442993212242816,0.005491276712010239,0.1491,낮음,특징 약함
47190535,원평동,커피전문점,11476156000,478173166.6666667,1387020,1181486,-0.2666045576986573,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.6799489848155589,59.0,카페,59.0,194511118.6440678,172.23110520692092,0.05440080899406361,0.27322458157504403,0.1940028853870802,0.28825328146492346,0.00207066021875021,0.1456,낮음,특징 약함
47190535,원평동,패스트푸드,1837434000,76559750.0,199442,170199,-0.050010665630880025,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.7035284891418052,16.0,음식점,16.0,114839625.0,635.1022004505209,0.00869734622176229,0.27322458157504403,0.2512978146908557,0.34069065561047296,0.0012141874975849336,0.1433,낮음,특징 약함
47190535,원평동,한식,105203517000,4383479875.0,3881349,3311554,-0.30911746902762766,11950.434167522995,1856.3257957411436,25.107766211587304,10161.635207208334,0.7014349112634343,177.0,음식점,177.0,594370152.5423728,57.41036840230697,0.4988233117085881,0.27322458157504403,0.18275707311676545,0.3360348441484489,0.006369165734102744,0.3049,낮음,특징 약함
47190551,도량동,양식,3650073000,152086375.0,209950,189574,0.010940952792314723,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.6266428222691146,0.0,음식점,0.5,7300146000.0,37540.09684333333,0.01729224905806377,0.5277715774124002,0.26742116256169435,0.16970816062453334,0.07845660661044257,0.2068,낮음,특징 약함
47190551,도량동,일식,1114603000,46441791.666666664,21422,20031,1.668291382533372,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.6003994969009546,5.0,음식점,5.0,222920600.0,3754.009684333333,0.0052699333656631795,0.5277715774124002,0.7058350753320571,0.1113468374977438,0.0023760636283123846,0.2512,낮음,소비 성장률 높음
47190551,도량동,제과점/아이스크림,4095624000,170651000.0,334763,312222,0.5868150011147821,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.5751856266137624,1.0,카페,1.0,4095624000.0,18770.048421666666,0.01940489672459691,0.5277715774124002,0.41975538847878524,0.055274872132671696,0.044007827607560765,0.2138,낮음,특징 약함
47190551,도량동,중식,2440490000,101687083.33333333,113244,103020,0.4664269457616293,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.6094034812390665,9.0,음식점,9.0,271165555.5555556,2085.5609357407407,0.011556827742820056,0.5277715774124002,0.3879094991297011,0.1313703837523907,0.002894699422336326,0.2077,낮음,특징 약함
47190551,도량동,커피전문점,2016290000,84012083.33333333,364446,325607,-0.21158294719961399,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.5946478858864616,16.0,카페,16.0,126018125.0,1173.1280263541666,0.009545419082210255,0.5277715774124002,0.20855758613891895,0.09855609454854083,0.0013343569568939084,0.1766,낮음,특징 약함
47190551,도량동,패스트푸드,6214559000,258939958.33333334,620264,540425,-0.04269742049212882,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.6292545112624544,23.0,음식점,23.0,270198217.3913044,816.0890618115942,0.029452148516839315,0.5277715774124002,0.2532323653801929,0.1755161755429441,0.0028843004865071,0.1982,낮음,특징 약함
47190551,도량동,한식,43237346000,1801556083.3333333,1010276,926730,-0.004867977969695665,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.633054080173554,54.0,음식점,54.0,800691592.5925926,347.59348929012344,0.20500131026062043,0.5277715774124002,0.26323927376635275,0.18396586192423744,0.008587131999226325,0.2629,낮음,특징 약함
47190555,지산동,양식,118700000,4945833.333333333,8735,7036,0.10107089122931233,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.715393843045748,0.0,음식점,0.5,237400000.0,4550.772343583333,0.0005477081904456344,0.04003166316134859,0.2912629634619962,0.36707746991419216,0.002531717935161995,0.091,낮음,특징 약함
47190555,지산동,일식,100868000,4202833.333333333,2207,1847,0.17786894094785707,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.6900036383175482,0.0,음식점,0.5,201736000.0,4550.772343583333,0.00046315505693315446,0.04003166316134859,0.31157812003120805,0.3106133625036416,0.0021483280709767042,0.0883,낮음,특징 약함
