dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason,rank
47190670,인동동,일식,2594455000,108102291.66666667,43888,37941,0.2287064430448034,40866.7865658653,2841.442369447139,22.438382147107323,34740.13433791667,0.7244256592493087,13.0,음식점,13.0,199573461.53846154,2672.3180259935903,0.012286876150247657,1.0,0.3250260112012583,0.38716291017311977,0.0021250806694775816,0.3421,낮음,수요인구 높음,1
47190565,선주원남동,일식,5236904000,218204333.33333334,128720,112815,1.0734682115866652,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6626117601640916,11.0,음식점,11.0,476082181.8181818,2699.0575011363635,0.02481644900225074,0.8506588804343556,0.5484882951330355,0.24969782571335825,0.0050975638658125565,0.3294,낮음,수요인구 높음,2
47190690,양포동,일식,4710973000,196290541.66666666,91343,80386,-0.11280340634728221,39993.653595109245,4081.2298336596323,22.810439389922948,33998.02712208333,0.674218448346227,7.0,음식점,7.0,672996142.8571428,4856.861017440476,0.022322667370277206,0.9780562157422542,0.23468744029022043,0.2755094052264993,0.007214399239828789,0.3162,낮음,수요인구 높음,3
47190680,진미동,일식,3488830000,145367916.66666666,59624,48647,0.3903316001614186,28684.342816146924,8317.457238839264,27.629095692309605,24385.83575833333,0.7101837063097656,10.0,음식점,10.0,348883000.0,2438.5835758333333,0.0165276909094011,0.6938279411344701,0.3677802267624723,0.35549088668521056,0.003730166012465965,0.2705,낮음,수요인구 높음,4
47190551,도량동,일식,1114603000,46441791.666666664,21422,20031,1.668291382533372,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.6003994969009546,5.0,음식점,5.0,222920600.0,3754.009684333333,0.0052699333656631795,0.5277715774124002,0.7058350753320571,0.1113468374977438,0.0023760636283123846,0.2512,낮음,소비 성장률 높음,5
47190645,상모사곡동,일식,11953804000,498075166.6666667,212602,193642,0.12415058793592758,24051.67057336895,1604.1845587222215,19.566057643169106,20446.854894583335,0.7339521615630503,15.0,음식점,15.0,796920266.6666666,1363.123659638889,0.05666564945592818,0.5773540079542673,0.2973681660535093,0.4083484600986994,0.008546590048392453,0.2509,낮음,특징 약함,6
47190610,비산동,일식,194900000,8120833.333333333,3145,2790,2.401436281926786,9686.550509204148,2769.2505243317305,16.606473821848954,8236.058903916666,0.6377995023068942,0.0,음식점,0.5,389800000.0,16472.117807833332,0.000909022051686716,0.2162861364693583,0.8997716853590138,0.19451898774238915,0.0041700259012296915,0.2094,낮음,소비 성장률 높음,7
47190256,산동읍,일식,2000034000,83334750.0,49274,42177,1.1888805625089687,12615.18330482625,1978.8944205945054,25.818657616310304,10726.778608916668,0.6751670309442207,8.0,음식점,8.0,250004250.0,1340.8473261145834,0.009468338791812157,0.2899356236147717,0.5790179763892672,0.2776189143964434,0.002667214281496042,0.1908,낮음,특징 약함,8
47190510,송정동,일식,7541490000,314228750.0,100843,90231,0.10454038830865778,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.6701987974422029,18.0,음식점,18.0,418971666.6666667,821.4758459722223,0.0357439931783943,0.40998172987805137,0.2921807390649137,0.2665702886330182,0.0044836228427222865,0.1862,낮음,특징 약함,9
47190253,고아읍,일식,5584094000,232670583.33333334,93590,88209,-0.13259989619784476,15446.03402678309,774.4095981631389,24.342840790544923,13132.780349583334,0.6109846480892852,10.0,음식점,10.0,558409400.0,1313.2780349583334,0.026462703063724377,0.3610800377836362,0.22945073451046577,0.13488666791868542,0.005982585764575457,0.1483,낮음,특징 약함,10
