dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,avg_living_pop,avg_work_pop,avg_time_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,amount_growth_24_vs_23,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190330,도개면,중식,695398000,57949833.333333336,25356,22651,0.0,0.0,0.0,0.0,0.0,0.7139688172643534,1.0,0,음식점,1.0,695398000.0,0.0,0.007206676683300481,0,0,0.3269601241657087,0.05598607285189587,0.0443,낮음,특징 약함
47190330,도개면,한식,14496952000,1208079333.3333333,1388330,760512,0.0,0.0,0.0,0.0,0.0,0.9073791232338224,13.0,0,음식점,13.0,1115150153.8461537,0.0,0.15102025075595743,0,0,0.7820603236256781,0.09010985821720446,0.1597,낮음,외부 유입 소비 높음
47190340,해평면,양식,11507000,958916.6666666666,792,642,0.0,0.0,0.0,0.0,0.0,0.6705842532217257,0.0,0,음식점,0.5,23014000.0,0.0,8.0464012892248e-05,0,0,0.22487495527920456,0.0013245610792198411,0.0227,낮음,특징 약함
47190340,해평면,중식,462092000,38507666.666666664,15192,13449,0.0,0.0,0.0,0.0,0.0,0.6384221489325357,2.0,0,음식점,2.0,231046000.0,0.0,0.004775604811785484,0,0,0.14919656780292795,0.018236539378961268,0.0198,낮음,특징 약함
47190340,해평면,한식,6522381000,543531750.0,186668,159239,0.0,0.0,0.0,0.0,0.0,0.6687199813417265,14.0,0,음식점,14.0,465884357.14285713,0.0,0.06792442276396739,0,0,0.22048826812630198,0.03732774265512516,0.0582,낮음,특징 약함
47190360,장천면,양식,26004000,2167000.0,1155,979,0.0,0.0,0.0,0.0,0.0,0.6403664568848454,0.0,0,음식점,0.5,52008000.0,0.0,0.00023152420389184903,0,0,0.15377158221321194,0.0036816306590090222,0.016,낮음,특징 약함
47190360,장천면,중식,978186000,81515500.0,42839,33138,0.0,0.0,0.0,0.0,0.0,0.7379297447268373,1.0,0,음식점,1.0,978186000.0,0.0,0.010153355947451351,0,0,0.3833408987721231,0.07897534623016113,0.0547,낮음,특징 약함
47190360,장천면,패스트푸드,49317000,4109750.0,2171,1952,0.0,0.0,0.0,0.0,0.0,0.6560302174779327,2.0,0,음식점,2.0,24658500.0,0.0,0.000474447997281771,0,0,0.19062887652581445,0.0014582508399966676,0.0195,낮음,특징 약함
47190360,장천면,한식,5866130000,488844166.6666667,142101,107214,0.0,0.0,0.0,0.0,0.0,0.7627925898019591,24.0,0,음식점,24.0,244422083.33333334,0.0,0.06108622166003698,0,0,0.4418439123324057,0.019323949157595645,0.0746,낮음,특징 약함
47190510,송정동,양식,1819075000,151589583.33333334,95676,82305,0.0,0.0,0.0,0.0,0.0,0.6486075192721161,6.0,0,음식점,6.0,303179166.6666667,0.0,0.01891550349173386,0,0,0.173163046992762,0.024100611009086916,0.0294,낮음,특징 약함
