year_month,dong_code,dong,category,store_count
202411,47190582,형곡1동,양식,8
202411,47190582,형곡1동,일식,4
202411,47190582,형곡1동,제과점/아이스크림,6
202411,47190582,형곡1동,중식,2
202411,47190582,형곡1동,커피전문점,3
202411,47190582,형곡1동,패스트푸드,5
202411,47190582,형곡1동,한식,12
202411,47190583,형곡2동,기타음식점,15
202411,47190583,형곡2동,양식,8
202411,47190583,형곡2동,일식,2
202411,47190583,형곡2동,제과점/아이스크림,6
202411,47190583,형곡2동,중식,6
202411,47190583,형곡2동,커피전문점,7
202411,47190583,형곡2동,패스트푸드,3
202411,47190583,형곡2동,한식,14
202411,47190590,신평1동,기타음식점,10
202411,47190590,신평1동,양식,6
202411,47190590,신평1동,일식,3
202411,47190590,신평1동,제과점/아이스크림,3
202411,47190590,신평1동,중식,3
202411,47190590,신평1동,커피전문점,6
202411,47190590,신평1동,패스트푸드,2
202411,47190590,신평1동,한식,7
202411,47190600,신평2동,기타음식점,4
202411,47190600,신평2동,양식,2
202411,47190600,신평2동,일식,2
202411,47190600,신평2동,제과점/아이스크림,1
202411,47190600,신평2동,커피전문점,2
202411,47190600,신평2동,한식,3
202411,47190610,비산동,기타음식점,25
202411,47190610,비산동,양식,5
202411,47190610,비산동,일식,2
202411,47190610,비산동,제과점/아이스크림,1
202411,47190610,비산동,중식,5
202411,47190610,비산동,커피전문점,5
202411,47190610,비산동,패스트푸드,2
202411,47190610,비산동,한식,17
202411,47190630,광평동,기타음식점,14
202411,47190630,광평동,양식,5
202411,47190630,광평동,중식,1
202411,47190630,광평동,커피전문점,4
202411,47190630,광평동,한식,8
202411,47190645,상모사곡동,기타음식점,28
202411,47190645,상모사곡동,양식,18
202411,47190645,상모사곡동,일식,6
202411,47190645,상모사곡동,제과점/아이스크림,8
202411,47190645,상모사곡동,중식,8
202411,47190645,상모사곡동,커피전문점,16
202411,47190645,상모사곡동,패스트푸드,8
202411,47190645,상모사곡동,한식,23
202411,47190660,임오동,기타음식점,40
202411,47190660,임오동,양식,10
202411,47190660,임오동,일식,1
202411,47190660,임오동,제과점/아이스크림,4
202411,47190660,임오동,중식,9
202411,47190660,임오동,커피전문점,10
202411,47190660,임오동,패스트푸드,2
202411,47190660,임오동,한식,18
202411,47190670,인동동,기타음식점,52
202411,47190670,인동동,양식,27
202411,47190670,인동동,일식,9
202411,47190670,인동동,제과점/아이스크림,11
202411,47190670,인동동,중식,13
202411,47190670,인동동,커피전문점,24
202411,47190670,인동동,패스트푸드,10
202411,47190670,인동동,한식,41
202411,47190680,진미동,기타음식점,33
202411,47190680,진미동,양식,14
202411,47190680,진미동,일식,8
202411,47190680,진미동,제과점/아이스크림,6
202411,47190680,진미동,중식,9
202411,47190680,진미동,커피전문점,10
202411,47190680,진미동,패스트푸드,8
202411,47190680,진미동,한식,37
202411,47190690,양포동,기타음식점,64
202411,47190690,양포동,양식,24
202411,47190690,양포동,일식,8
202411,47190690,양포동,제과점/아이스크림,11
202411,47190690,양포동,중식,13
202411,47190690,양포동,커피전문점,21
202411,47190690,양포동,패스트푸드,9
202411,47190690,양포동,한식,36
202411,47190700,공단동,기타음식점,36
202411,47190700,공단동,양식,7
202411,47190700,공단동,제과점/아이스크림,1
202411,47190700,공단동,중식,3
202411,47190700,공단동,커피전문점,5
202411,47190700,공단동,한식,31
202412,47190250,선산읍,기타음식점,42
202412,47190250,선산읍,양식,9
202412,47190250,선산읍,일식,5
202412,47190250,선산읍,제과점/아이스크림,5
202412,47190250,선산읍,중식,6
202412,47190250,선산읍,커피전문점,8
202412,47190250,선산읍,패스트푸드,4
202412,47190250,선산읍,한식,25
202412,47190253,고아읍,기타음식점,89
202412,47190253,고아읍,양식,23
202412,47190253,고아읍,일식,6
202412,47190253,고아읍,제과점/아이스크림,8
202412,47190253,고아읍,중식,13
202412,47190253,고아읍,커피전문점,24
202412,47190253,고아읍,패스트푸드,6
202412,47190253,고아읍,한식,50
202412,47190256,산동읍,기타음식점,67
202412,47190256,산동읍,양식,25
202412,47190256,산동읍,일식,5
202412,47190256,산동읍,제과점/아이스크림,5
202412,47190256,산동읍,중식,8
202412,47190256,산동읍,커피전문점,18
202412,47190256,산동읍,패스트푸드,2
202412,47190256,산동읍,한식,48
202412,47190310,무을면,기타음식점,10
202412,47190310,무을면,양식,1
202412,47190310,무을면,중식,1
202412,47190310,무을면,커피전문점,1
202412,47190310,무을면,한식,7
202412,47190320,옥성면,기타음식점,11
202412,47190320,옥성면,한식,9
202412,47190330,도개면,기타음식점,24
202412,47190330,도개면,양식,3
202412,47190330,도개면,중식,2
202412,47190330,도개면,커피전문점,3
202412,47190330,도개면,한식,13
202412,47190340,해평면,기타음식점,22
202412,47190340,해평면,양식,3
202412,47190340,해평면,중식,3
202412,47190340,해평면,커피전문점,3
202412,47190340,해평면,한식,18
202412,47190360,장천면,기타음식점,31
202412,47190360,장천면,양식,3
202412,47190360,장천면,제과점/아이스크림,2
202412,47190360,장천면,중식,1
202412,47190360,장천면,커피전문점,2
202412,47190360,장천면,한식,12
202412,47190510,송정동,기타음식점,17
202412,47190510,송정동,양식,10
202412,47190510,송정동,일식,6
202412,47190510,송정동,제과점/아이스크림,5
202412,47190510,송정동,중식,5
202412,47190510,송정동,커피전문점,9
202412,47190510,송정동,패스트푸드,7
202412,47190510,송정동,한식,13
202412,47190535,원평동,기타음식점,26
202412,47190535,원평동,양식,13
202412,47190535,원평동,일식,5
202412,47190535,원평동,제과점/아이스크림,5
202412,47190535,원평동,중식,8
202412,47190535,원평동,커피전문점,11
202412,47190535,원평동,패스트푸드,3
202412,47190535,원평동,한식,20
202412,47190551,도량동,기타음식점,36
202412,47190551,도량동,양식,15
202412,47190551,도량동,일식,5
202412,47190551,도량동,제과점/아이스크림,8
202412,47190551,도량동,중식,9
202412,47190551,도량동,커피전문점,9
202412,47190551,도량동,패스트푸드,9
202412,47190551,도량동,한식,28
202412,47190555,지산동,기타음식점,19
202412,47190555,지산동,양식,3
202412,47190555,지산동,일식,1
202412,47190555,지산동,중식,1
202412,47190555,지산동,커피전문점,3
202412,47190555,지산동,한식,6
202412,47190565,선주원남동,기타음식점,68
202412,47190565,선주원남동,양식,39
202412,47190565,선주원남동,일식,14
202412,47190565,선주원남동,제과점/아이스크림,11
202412,47190565,선주원남동,중식,13
202412,47190565,선주원남동,커피전문점,37
202412,47190565,선주원남동,패스트푸드,5
202412,47190565,선주원남동,한식,40
202412,47190582,형곡1동,기타음식점,14
202412,47190582,형곡1동,양식,6
202412,47190582,형곡1동,일식,4
202412,47190582,형곡1동,제과점/아이스크림,6
202412,47190582,형곡1동,중식,2
202412,47190582,형곡1동,커피전문점,5
202412,47190582,형곡1동,패스트푸드,5
202412,47190582,형곡1동,한식,12
202412,47190583,형곡2동,기타음식점,14
202412,47190583,형곡2동,양식,8
202412,47190583,형곡2동,일식,2
202412,47190583,형곡2동,제과점/아이스크림,8
202412,47190583,형곡2동,중식,6
202412,47190583,형곡2동,커피전문점,7
202412,47190583,형곡2동,패스트푸드,3
202412,47190583,형곡2동,한식,13
202412,47190590,신평1동,기타음식점,10
202412,47190590,신평1동,양식,7
202412,47190590,신평1동,일식,3
202412,47190590,신평1동,제과점/아이스크림,3
202412,47190590,신평1동,중식,3
202412,47190590,신평1동,커피전문점,6
202412,47190590,신평1동,패스트푸드,2
202412,47190590,신평1동,한식,6
202412,47190600,신평2동,기타음식점,3
202412,47190600,신평2동,양식,1
202412,47190600,신평2동,일식,2
202412,47190600,신평2동,커피전문점,2
202412,47190600,신평2동,한식,3
202412,47190610,비산동,기타음식점,23
202412,47190610,비산동,양식,5
202412,47190610,비산동,일식,2
202412,47190610,비산동,제과점/아이스크림,1
202412,47190610,비산동,중식,5
202412,47190610,비산동,커피전문점,5
202412,47190610,비산동,패스트푸드,2
202412,47190610,비산동,한식,17
202412,47190630,광평동,기타음식점,14
202412,47190630,광평동,양식,5
202412,47190630,광평동,중식,1
202412,47190630,광평동,커피전문점,4
202412,47190630,광평동,한식,9
202412,47190645,상모사곡동,기타음식점,28
202412,47190645,상모사곡동,양식,18
202412,47190645,상모사곡동,일식,6
202412,47190645,상모사곡동,제과점/아이스크림,8
202412,47190645,상모사곡동,중식,8
202412,47190645,상모사곡동,커피전문점,15
202412,47190645,상모사곡동,패스트푸드,8
202412,47190645,상모사곡동,한식,23
202412,47190660,임오동,기타음식점,37
202412,47190660,임오동,양식,13
202412,47190660,임오동,일식,1
202412,47190660,임오동,제과점/아이스크림,4
202412,47190660,임오동,중식,9
202412,47190660,임오동,커피전문점,12
202412,47190660,임오동,패스트푸드,2
202412,47190660,임오동,한식,19
202412,47190670,인동동,기타음식점,53
202412,47190670,인동동,양식,28
202412,47190670,인동동,일식,10
202412,47190670,인동동,제과점/아이스크림,11
202412,47190670,인동동,중식,13
202412,47190670,인동동,커피전문점,24
202412,47190670,인동동,패스트푸드,10
202412,47190670,인동동,한식,42
202412,47190680,진미동,기타음식점,35
202412,47190680,진미동,양식,13
202412,47190680,진미동,일식,8
202412,47190680,진미동,제과점/아이스크림,6
202412,47190680,진미동,중식,11
202412,47190680,진미동,커피전문점,11
202412,47190680,진미동,패스트푸드,8
202412,47190680,진미동,한식,38
202412,47190690,양포동,기타음식점,66
202412,47190690,양포동,양식,25
202412,47190690,양포동,일식,8
202412,47190690,양포동,제과점/아이스크림,12
202412,47190690,양포동,중식,15
202412,47190690,양포동,커피전문점,21
202412,47190690,양포동,패스트푸드,9
202412,47190690,양포동,한식,37
202412,47190700,공단동,기타음식점,37
202412,47190700,공단동,양식,7
202412,47190700,공단동,제과점/아이스크림,1
202412,47190700,공단동,중식,3
202412,47190700,공단동,커피전문점,6
202412,47190700,공단동,한식,32
